subscription_id,user_id,start_date_key,end_date_key,plan_name,billing_cycle,status,monthly_price_usd,discount_usd,recognized_revenue_usd,cancellation_reason
4051,5888,20250909,,Family,Monthly,Active,14.99,0.0,44.97,
4052,5925,20240917,20241017,Premium,Annual,Cancelled,9.99,0.0,9.99,Low Usage
4053,5962,20240728,20250728,Fan,Monthly,Cancelled,5.99,0.0,71.88,Price
4054,5999,20231209,20240606,Family,Monthly,Cancelled,14.99,0.0,89.94,Low Usage
4055,36,20230521,,Premium,Monthly,Active,9.99,0.0,59.94,
4056,73,20250725,20251023,Fan,Annual,Cancelled,5.99,0.0,17.97,Price
4057,110,20231231,20240130,Family,Monthly,Cancelled,14.99,0.0,14.99,Low Usage
4058,147,20230419,20231016,Premium,Monthly,Cancelled,9.99,0.0,59.94,Low Usage
4059,184,20250612,,Fan,Monthly,Active,5.99,1.2,28.74,
4060,221,20241214,,Family,Annual,Active,14.99,0.0,179.88,
4061,258,20240824,20240923,Premium,Monthly,Cancelled,9.99,0.0,9.99,Low Usage
4062,295,20230409,20231006,Fan,Monthly,Cancelled,5.99,0.0,35.94,Price
4063,332,20240301,20250301,Family,Monthly,Cancelled,14.99,0.0,179.88,Low Usage
4064,369,20240121,20240420,Premium,Annual,Cancelled,9.99,0.0,29.97,Low Usage
4065,406,20230926,,Fan,Monthly,Active,5.99,0.0,35.94,
4066,443,20240716,20240815,Family,Monthly,Cancelled,14.99,0.0,14.99,Low Usage
4067,480,20230412,20231009,Premium,Monthly,Cancelled,9.99,0.0,59.94,Low Usage
4068,517,20250422,20250522,Fan,Annual,Cancelled,5.99,1.2,4.79,Price
4069,554,20241010,20241109,Family,Monthly,Cancelled,14.99,0.0,14.99,Low Usage
4070,591,20250726,,Premium,Monthly,Active,9.99,0.0,49.95,
4071,628,20240819,20250819,Fan,Monthly,Cancelled,5.99,0.0,71.88,Price
4072,665,20250805,20250904,Family,Annual,Cancelled,14.99,0.0,14.99,Low Usage
4073,702,20230822,20240821,Premium,Monthly,Cancelled,9.99,0.0,119.88,Low Usage
4074,739,20250921,,Fan,Monthly,Active,5.99,0.0,17.97,
4075,776,20250811,,Family,Monthly,Active,14.99,0.0,59.96,
4076,813,20240826,,Premium,Annual,Active,9.99,0.0,159.84,
4077,850,20250207,20250508,Fan,Monthly,Cancelled,5.99,1.2,14.37,Price
4078,887,20230713,20250712,Family,Monthly,Cancelled,14.99,0.0,359.76,Low Usage
4079,924,20240708,20241006,Premium,Monthly,Cancelled,9.99,0.0,29.97,Low Usage
4080,961,20250103,,Fan,Annual,Active,5.99,0.0,71.88,
4081,998,20241011,20250109,Family,Monthly,Cancelled,14.99,0.0,44.97,Low Usage
4082,1035,20240605,20241202,Premium,Monthly,Cancelled,9.99,0.0,59.94,Low Usage
4083,1072,20240201,20250131,Fan,Monthly,Cancelled,5.99,0.0,71.88,Price
4084,1109,20240404,,Family,Annual,Active,14.99,0.0,314.79,
4085,1146,20240818,,Premium,Monthly,Active,9.99,0.0,29.97,
4086,1183,20250710,,Fan,Monthly,Active,5.99,1.2,23.95,
4087,1220,20240513,20241109,Family,Monthly,Cancelled,14.99,0.0,89.94,Low Usage
4088,1257,20250625,,Premium,Annual,Active,9.99,0.0,59.94,
4089,1294,20230425,20230525,Fan,Monthly,Cancelled,5.99,0.0,5.99,Price
4090,1331,20230318,,Family,Monthly,Active,14.99,0.0,179.88,
4091,1368,20240625,20241222,Premium,Monthly,Cancelled,9.99,0.0,59.94,Low Usage
4092,1405,20250919,,Fan,Annual,Active,5.99,0.0,17.97,
4093,1442,20230812,20240811,Family,Monthly,Cancelled,14.99,0.0,179.88,Low Usage
4094,1479,20240131,,Premium,Monthly,Active,9.99,0.0,229.77,
4095,1516,20240124,,Fan,Monthly,Active,5.99,1.2,4.79,
4096,1553,20230109,20240109,Family,Annual,Cancelled,14.99,0.0,179.88,Low Usage
4097,1590,20250928,20251227,Premium,Monthly,Cancelled,9.99,0.0,29.97,Low Usage
4098,1627,20240425,20250425,Fan,Monthly,Cancelled,5.99,0.0,71.88,Price
4099,1664,20230126,20250125,Family,Monthly,Cancelled,14.99,0.0,359.76,Low Usage
4100,1701,20230107,,Premium,Annual,Active,9.99,0.0,239.76,
4101,1738,20240712,20250712,Fan,Monthly,Cancelled,5.99,0.0,71.88,Price
4102,1775,20250408,20250707,Family,Monthly,Cancelled,14.99,0.0,44.97,Low Usage
4103,1812,20241213,,Premium,Monthly,Active,9.99,0.0,119.88,
4104,1849,20250914,,Fan,Annual,Active,5.99,1.2,14.37,
4105,1886,20250519,,Family,Monthly,Active,14.99,0.0,104.93,
4106,1923,20231022,20241021,Premium,Monthly,Cancelled,9.99,0.0,119.88,Low Usage
4107,1960,20241224,20250324,Fan,Monthly,Cancelled,5.99,0.0,17.97,Price
4108,1997,20240612,20250612,Family,Annual,Cancelled,14.99,0.0,179.88,Low Usage
4109,2034,20230922,20231022,Premium,Monthly,Cancelled,9.99,0.0,9.99,Low Usage
4110,2071,20230106,,Fan,Monthly,Active,5.99,0.0,17.97,
4111,2108,20230122,20230422,Family,Monthly,Cancelled,14.99,0.0,44.97,Low Usage
4112,2145,20230405,20240404,Premium,Annual,Cancelled,9.99,0.0,119.88,Low Usage
4113,2182,20250922,20251022,Fan,Monthly,Cancelled,5.99,1.2,4.79,Price
4114,2219,20250801,,Family,Monthly,Active,14.99,0.0,74.95,
4115,2256,20240411,,Premium,Monthly,Active,9.99,0.0,9.99,
4116,2293,20240112,,Fan,Annual,Active,5.99,0.0,143.76,
4117,2330,20230809,20230908,Family,Monthly,Cancelled,14.99,0.0,14.99,Low Usage
4118,2367,20231013,20240410,Premium,Monthly,Cancelled,9.99,0.0,59.94,Low Usage
4119,2404,20250414,,Fan,Monthly,Active,5.99,0.0,47.92,
4120,2441,20240129,,Family,Annual,Active,14.99,0.0,44.97,
4121,2478,20230726,20250725,Premium,Monthly,Cancelled,9.99,0.0,239.76,Low Usage
4122,2515,20241019,20250117,Fan,Monthly,Cancelled,5.99,1.2,14.37,Price
4123,2552,20230519,20230817,Family,Monthly,Cancelled,14.99,0.0,44.97,Low Usage
4124,2589,20230721,20231019,Premium,Annual,Cancelled,9.99,0.0,29.97,Low Usage
4125,2626,20250127,,Fan,Monthly,Active,5.99,0.0,5.99,
4126,2663,20230316,20230614,Family,Monthly,Cancelled,14.99,0.0,44.97,Low Usage
4127,2700,20231026,20241025,Premium,Monthly,Cancelled,9.99,0.0,119.88,Low Usage
4128,2737,20230321,20250320,Fan,Annual,Cancelled,5.99,0.0,143.76,Price
4129,2774,20250107,20250206,Family,Monthly,Cancelled,14.99,0.0,14.99,Low Usage
4130,2811,20240605,,Premium,Monthly,Active,9.99,0.0,119.88,
4131,2848,20240409,20240708,Fan,Monthly,Cancelled,5.99,1.2,14.37,Price
4132,2885,20251022,,Family,Annual,Active,14.99,0.0,29.98,
4133,2922,20250902,,Premium,Monthly,Active,9.99,0.0,39.96,
4134,2959,20250614,20250912,Fan,Monthly,Cancelled,5.99,0.0,17.97,Price
4135,2996,20250508,,Family,Monthly,Active,14.99,0.0,104.93,
4136,3033,20250904,,Premium,Annual,Active,9.99,0.0,29.97,
4137,3070,20240229,20240827,Fan,Monthly,Cancelled,5.99,0.0,35.94,Price
4138,3107,20241226,20250125,Family,Monthly,Cancelled,14.99,0.0,14.99,Low Usage
4139,3144,20250522,20250621,Premium,Monthly,Cancelled,9.99,0.0,9.99,Low Usage
4140,3181,20241217,,Fan,Annual,Active,5.99,1.2,14.37,
4141,3218,20240617,20240717,Family,Monthly,Cancelled,14.99,0.0,14.99,Low Usage
4142,3255,20231231,20251230,Premium,Monthly,Cancelled,9.99,0.0,239.76,Low Usage
4143,3292,20240419,20240718,Fan,Monthly,Cancelled,5.99,0.0,17.97,Price
4144,3329,20240924,20241223,Family,Annual,Cancelled,14.99,0.0,44.97,Low Usage
4145,3366,20240721,,Premium,Monthly,Active,9.99,0.0,59.94,
4146,3403,20240901,20250901,Fan,Monthly,Cancelled,5.99,0.0,71.88,Price
4147,3440,20240301,20240530,Family,Monthly,Cancelled,14.99,0.0,44.97,Low Usage
4148,3477,20240621,20241218,Premium,Annual,Cancelled,9.99,0.0,59.94,Low Usage
4149,3514,20230317,20250316,Fan,Monthly,Cancelled,5.99,1.2,114.96,Price
4150,3551,20250629,,Family,Monthly,Active,14.99,0.0,89.94,
4151,3588,20240108,20240407,Premium,Monthly,Cancelled,9.99,0.0,29.97,Low Usage
4152,3625,20251027,,Fan,Annual,Active,5.99,0.0,11.98,
4153,3662,20230430,20230729,Family,Monthly,Cancelled,14.99,0.0,44.97,Low Usage
4154,3699,20230112,20240112,Premium,Monthly,Cancelled,9.99,0.0,119.88,Low Usage
4155,3736,20240630,,Fan,Monthly,Active,5.99,0.0,35.94,
4156,3773,20251002,20251231,Family,Annual,Cancelled,14.99,0.0,44.97,Low Usage
4157,3810,20251022,,Premium,Monthly,Active,9.99,0.0,19.98,
4158,3847,20251030,,Fan,Monthly,Active,5.99,1.2,9.58,
4159,3884,20240318,,Family,Monthly,Active,14.99,0.0,314.79,
4160,3921,20241126,,Premium,Annual,Active,9.99,0.0,119.88,
4161,3958,20250402,,Fan,Monthly,Active,5.99,0.0,53.91,
4162,3995,20230726,20250725,Family,Monthly,Cancelled,14.99,0.0,359.76,Low Usage
4163,4032,20230506,20230605,Premium,Monthly,Cancelled,9.99,0.0,9.99,Low Usage
4164,4069,20241211,20250311,Fan,Annual,Cancelled,5.99,0.0,17.97,Price
4165,4106,20250417,,Family,Monthly,Active,14.99,0.0,89.94,
4166,4143,20230130,20250129,Premium,Monthly,Cancelled,9.99,0.0,239.76,Low Usage
4167,4180,20250921,,Fan,Monthly,Active,5.99,1.2,14.37,
4168,4217,20241029,20250127,Family,Annual,Cancelled,14.99,0.0,44.97,Low Usage
4169,4254,20240609,20240709,Premium,Monthly,Cancelled,9.99,0.0,9.99,Low Usage
4170,4291,20231205,,Fan,Monthly,Active,5.99,0.0,71.88,
4171,4328,20240220,20240818,Family,Monthly,Cancelled,14.99,0.0,89.94,Low Usage
4172,4365,20240322,20240918,Premium,Annual,Cancelled,9.99,0.0,59.94,Low Usage
4173,4402,20230228,20250227,Fan,Monthly,Cancelled,5.99,0.0,143.76,Price
4174,4439,20230823,20250822,Family,Monthly,Cancelled,14.99,0.0,359.76,Low Usage
4175,4476,20230129,,Premium,Monthly,Active,9.99,0.0,9.99,
4176,4513,20230314,20230413,Fan,Annual,Cancelled,5.99,1.2,4.79,Price
4177,4550,20240509,,Family,Monthly,Active,14.99,0.0,299.8,
4178,4587,20230202,20230304,Premium,Monthly,Cancelled,9.99,0.0,9.99,Low Usage
4179,4624,20231209,20240308,Fan,Monthly,Cancelled,5.99,0.0,17.97,Price
4180,4661,20241229,,Family,Annual,Active,14.99,0.0,14.99,
4181,4698,20250816,20251114,Premium,Monthly,Cancelled,9.99,0.0,29.97,Low Usage
4182,4735,20250414,20251011,Fan,Monthly,Cancelled,5.99,0.0,35.94,Price
4183,4772,20230531,20240530,Family,Monthly,Cancelled,14.99,0.0,179.88,Low Usage
4184,4809,20230217,20250216,Premium,Annual,Cancelled,9.99,0.0,239.76,Low Usage
4185,4846,20240606,,Fan,Monthly,Active,5.99,1.2,4.79,
4186,4883,20250604,,Family,Monthly,Active,14.99,0.0,104.93,
4187,4920,20240310,,Premium,Monthly,Active,9.99,0.0,219.78,
4188,4957,20240806,20240905,Fan,Annual,Cancelled,5.99,0.0,5.99,Price
4189,4994,20231106,20240504,Family,Monthly,Cancelled,14.99,0.0,89.94,Low Usage
4190,5031,20231114,,Premium,Monthly,Active,9.99,0.0,29.97,
4191,5068,20250430,20250530,Fan,Monthly,Cancelled,5.99,0.0,5.99,Price
4192,5105,20250413,,Family,Annual,Active,14.99,0.0,119.92,
4193,5142,20230417,20231014,Premium,Monthly,Cancelled,9.99,0.0,59.94,Low Usage
4194,5179,20250630,,Fan,Monthly,Active,5.99,1.2,28.74,
4195,5216,20250203,,Family,Monthly,Active,14.99,0.0,89.94,
4196,5253,20241117,20251117,Premium,Annual,Cancelled,9.99,0.0,119.88,Low Usage
4197,5290,20231212,20240111,Fan,Monthly,Cancelled,5.99,0.0,5.99,Price
4198,5327,20240616,20240914,Family,Monthly,Cancelled,14.99,0.0,44.97,Low Usage
4199,5364,20250818,,Premium,Monthly,Active,9.99,0.0,39.96,
4200,5401,20250117,,Fan,Annual,Active,5.99,0.0,5.99,
4201,5438,20240207,20240805,Family,Monthly,Cancelled,14.99,0.0,89.94,Low Usage
4202,5475,20231204,20240303,Premium,Monthly,Cancelled,9.99,0.0,29.97,Low Usage
4203,5512,20240210,20240808,Fan,Monthly,Cancelled,5.99,1.2,28.74,Price
4204,5549,20240311,20240609,Family,Annual,Cancelled,14.99,0.0,44.97,Low Usage
4205,5586,20230501,,Premium,Monthly,Active,9.99,0.0,29.97,
4206,5623,20250101,20250131,Fan,Monthly,Cancelled,5.99,0.0,5.99,Price
4207,5660,20240518,20240617,Family,Monthly,Cancelled,14.99,0.0,14.99,Low Usage
4208,5697,20230831,20240830,Premium,Annual,Cancelled,9.99,0.0,119.88,Low Usage
4209,5734,20240725,,Fan,Monthly,Active,5.99,0.0,101.83,
4210,5771,20240521,,Family,Monthly,Active,14.99,0.0,44.97,
4211,5808,20231030,20240128,Premium,Monthly,Cancelled,9.99,0.0,29.97,Low Usage
4212,5845,20250712,,Fan,Annual,Active,5.99,1.2,23.95,
4213,5882,20251115,,Family,Monthly,Active,14.99,0.0,14.99,
4214,5919,20240729,20241027,Premium,Monthly,Cancelled,9.99,0.0,29.97,Low Usage
4215,5956,20250914,,Fan,Monthly,Active,5.99,0.0,17.97,
4216,5993,20230118,20240118,Family,Annual,Cancelled,14.99,0.0,179.88,Low Usage
4217,30,20230419,20230718,Premium,Monthly,Cancelled,9.99,0.0,29.97,Low Usage
4218,67,20241207,20250307,Fan,Monthly,Cancelled,5.99,0.0,17.97,Price
4219,104,20230322,20230421,Family,Monthly,Cancelled,14.99,0.0,14.99,Low Usage
4220,141,20231211,,Premium,Annual,Active,9.99,0.0,9.99,
4221,178,20250812,,Fan,Monthly,Active,5.99,1.2,19.16,
4222,215,20230513,20231109,Family,Monthly,Cancelled,14.99,0.0,89.94,Low Usage
4223,252,20241118,20241218,Premium,Monthly,Cancelled,9.99,0.0,9.99,Low Usage
4224,289,20240823,20241121,Fan,Annual,Cancelled,5.99,0.0,17.97,Price
4225,326,20240722,,Family,Monthly,Active,14.99,0.0,89.94,
4226,363,20230530,20231126,Premium,Monthly,Cancelled,9.99,0.0,59.94,Low Usage
4227,400,20250108,,Fan,Monthly,Active,5.99,0.0,65.89,
4228,437,20230301,20240229,Family,Annual,Cancelled,14.99,0.0,179.88,Low Usage
4229,474,20230302,20230531,Premium,Monthly,Cancelled,9.99,0.0,29.97,Low Usage
4230,511,20240128,,Fan,Monthly,Active,5.99,1.2,28.74,
4231,548,20251013,,Family,Monthly,Active,14.99,0.0,29.98,
4232,585,20250612,20251209,Premium,Annual,Cancelled,9.99,0.0,59.94,Low Usage
4233,622,20231231,20251230,Fan,Monthly,Cancelled,5.99,0.0,143.76,Price
4234,659,20230506,20231102,Family,Monthly,Cancelled,14.99,0.0,89.94,Low Usage
4235,696,20250323,,Premium,Monthly,Active,9.99,0.0,89.91,
4236,733,20250826,,Fan,Annual,Active,5.99,0.0,23.96,
4237,770,20240929,20250929,Family,Monthly,Cancelled,14.99,0.0,179.88,Low Usage
4238,807,20240813,20250209,Premium,Monthly,Cancelled,9.99,0.0,59.94,Low Usage
4239,844,20241008,20241107,Fan,Monthly,Cancelled,5.99,1.2,4.79,Price
4240,881,20231219,,Family,Annual,Active,14.99,0.0,89.94,
4241,918,20231213,20240112,Premium,Monthly,Cancelled,9.99,0.0,9.99,Low Usage
4242,955,20250914,,Fan,Monthly,Active,5.99,0.0,17.97,
4243,992,20250619,20250917,Family,Monthly,Cancelled,14.99,0.0,44.97,Low Usage
4244,1029,20250913,20251212,Premium,Annual,Cancelled,9.99,0.0,29.97,Low Usage
4245,1066,20240525,,Fan,Monthly,Active,5.99,0.0,5.99,
4246,1103,20240802,20240901,Family,Monthly,Cancelled,14.99,0.0,14.99,Low Usage
4247,1140,20250308,20250407,Premium,Monthly,Cancelled,9.99,0.0,9.99,Low Usage
4248,1177,20240428,20241025,Fan,Annual,Cancelled,5.99,1.2,28.74,Price
4249,1214,20251017,,Family,Monthly,Active,14.99,0.0,29.98,
4250,1251,20240902,,Premium,Monthly,Active,9.99,0.0,29.97,
4251,1288,20250318,,Fan,Monthly,Active,5.99,0.0,53.91,
4252,1325,20230912,20250911,Family,Annual,Cancelled,14.99,0.0,359.76,Low Usage
4253,1362,20250310,20250608,Premium,Monthly,Cancelled,9.99,0.0,29.97,Low Usage
4254,1399,20250527,,Fan,Monthly,Active,5.99,0.0,41.93,
4255,1436,20250116,,Family,Monthly,Active,14.99,0.0,164.89,
4256,1473,20241019,,Premium,Annual,Active,9.99,0.0,139.86,
4257,1510,20250330,,Fan,Monthly,Active,5.99,1.2,43.11,
4258,1547,20250211,,Family,Monthly,Active,14.99,0.0,149.9,
4259,1584,20250709,,Premium,Monthly,Active,9.99,0.0,49.95,
4260,1621,20240814,,Fan,Annual,Active,5.99,0.0,17.97,
4261,1658,20250111,20250710,Family,Monthly,Cancelled,14.99,0.0,89.94,Low Usage
4262,1695,20250314,,Premium,Monthly,Active,9.99,0.0,89.91,
4263,1732,20230304,20230602,Fan,Monthly,Cancelled,5.99,0.0,17.97,Price
4264,1769,20230902,20240901,Family,Annual,Cancelled,14.99,0.0,179.88,Low Usage
4265,1806,20250622,,Premium,Monthly,Active,9.99,0.0,59.94,
4266,1843,20240506,,Fan,Monthly,Active,5.99,1.2,95.8,
4267,1880,20230331,20230430,Family,Monthly,Cancelled,14.99,0.0,14.99,Low Usage
4268,1917,20230609,20230907,Premium,Annual,Cancelled,9.99,0.0,29.97,Low Usage
4269,1954,20241202,,Fan,Monthly,Active,5.99,0.0,77.87,
4270,1991,20230115,,Family,Monthly,Active,14.99,0.0,44.97,
4271,2028,20240804,,Premium,Monthly,Active,9.99,0.0,169.83,
4272,2065,20231225,20240124,Fan,Annual,Cancelled,5.99,0.0,5.99,Price
4273,2102,20240530,20241126,Family,Monthly,Cancelled,14.99,0.0,89.94,Low Usage
4274,2139,20231121,20241120,Premium,Monthly,Cancelled,9.99,0.0,119.88,Low Usage
4275,2176,20230221,,Fan,Monthly,Active,5.99,1.2,14.37,
4276,2213,20240525,20240624,Family,Annual,Cancelled,14.99,0.0,14.99,Low Usage
4277,2250,20250424,20251021,Premium,Monthly,Cancelled,9.99,0.0,59.94,Low Usage
4278,2287,20250425,20250525,Fan,Monthly,Cancelled,5.99,0.0,5.99,Price
4279,2324,20250522,20251118,Family,Monthly,Cancelled,14.99,0.0,89.94,Low Usage
4280,2361,20230918,,Premium,Annual,Active,9.99,0.0,59.94,
4281,2398,20250314,20250413,Fan,Monthly,Cancelled,5.99,0.0,5.99,Price
4282,2435,20230621,20250620,Family,Monthly,Cancelled,14.99,0.0,359.76,Low Usage
4283,2472,20240328,20240427,Premium,Monthly,Cancelled,9.99,0.0,9.99,Low Usage
4284,2509,20240326,20240922,Fan,Annual,Cancelled,5.99,1.2,28.74,Price
4285,2546,20230307,,Family,Monthly,Active,14.99,0.0,179.88,
4286,2583,20230426,20250425,Premium,Monthly,Cancelled,9.99,0.0,239.76,Low Usage
4287,2620,20250725,20251023,Fan,Monthly,Cancelled,5.99,0.0,17.97,Price
4288,2657,20241105,20251105,Family,Annual,Cancelled,14.99,0.0,179.88,Low Usage
4289,2694,20251030,20251129,Premium,Monthly,Cancelled,9.99,0.0,9.99,Low Usage
4290,2731,20240410,,Fan,Monthly,Active,5.99,0.0,5.99,
4291,2768,20230821,20240820,Family,Monthly,Cancelled,14.99,0.0,179.88,Low Usage
4292,2805,20240718,20250114,Premium,Annual,Cancelled,9.99,0.0,59.94,Low Usage
4293,2842,20240316,20250316,Fan,Monthly,Cancelled,5.99,1.2,57.48,Price
4294,2879,20241103,20250502,Family,Monthly,Cancelled,14.99,0.0,89.94,Low Usage
4295,2916,20250511,,Premium,Monthly,Active,9.99,0.0,69.93,
4296,2953,20241031,20250129,Fan,Annual,Cancelled,5.99,0.0,17.97,Price
4297,2990,20241027,,Family,Monthly,Active,14.99,0.0,209.86,
4298,3027,20250614,20250714,Premium,Monthly,Cancelled,9.99,0.0,9.99,Low Usage
4299,3064,20240723,20241021,Fan,Monthly,Cancelled,5.99,0.0,17.97,Price
4300,3101,20230224,,Family,Annual,Active,14.99,0.0,359.76,
4301,3138,20250318,,Premium,Monthly,Active,9.99,0.0,89.91,
4302,3175,20231129,20240527,Fan,Monthly,Cancelled,5.99,1.2,28.74,Price
4303,3212,20230127,20230226,Family,Monthly,Cancelled,14.99,0.0,14.99,Low Usage
4304,3249,20240727,20250123,Premium,Annual,Cancelled,9.99,0.0,59.94,Low Usage
4305,3286,20240408,,Fan,Monthly,Active,5.99,0.0,71.88,
4306,3323,20230811,20240207,Family,Monthly,Cancelled,14.99,0.0,89.94,Low Usage
4307,3360,20230413,20231010,Premium,Monthly,Cancelled,9.99,0.0,59.94,Low Usage
4308,3397,20230320,20250319,Fan,Annual,Cancelled,5.99,0.0,143.76,Price
4309,3434,20240204,20240802,Family,Monthly,Cancelled,14.99,0.0,89.94,Low Usage
4310,3471,20250321,,Premium,Monthly,Active,9.99,0.0,89.91,
4311,3508,20231128,20241127,Fan,Monthly,Cancelled,5.99,1.2,57.48,Price
4312,3545,20240220,20240818,Family,Annual,Cancelled,14.99,0.0,89.94,Low Usage
4313,3582,20231021,20240119,Premium,Monthly,Cancelled,9.99,0.0,29.97,Low Usage
4314,3619,20230220,20250219,Fan,Monthly,Cancelled,5.99,0.0,143.76,Price
4315,3656,20250504,,Family,Monthly,Active,14.99,0.0,119.92,
4316,3693,20241102,20251102,Premium,Annual,Cancelled,9.99,0.0,119.88,Low Usage
4317,3730,20250404,20250703,Fan,Monthly,Cancelled,5.99,0.0,17.97,Price
4318,3767,20240102,20240201,Family,Monthly,Cancelled,14.99,0.0,14.99,Low Usage
4319,3804,20250724,,Premium,Monthly,Active,9.99,0.0,49.95,
4320,3841,20250530,,Fan,Annual,Active,5.99,1.2,33.53,
4321,3878,20251104,20251204,Family,Monthly,Cancelled,14.99,0.0,14.99,Low Usage
4322,3915,20251101,,Premium,Monthly,Active,9.99,0.0,19.98,
4323,3952,20250917,20251017,Fan,Monthly,Cancelled,5.99,0.0,5.99,Price
4324,3989,20250811,20251109,Family,Annual,Cancelled,14.99,0.0,44.97,Low Usage
4325,4026,20250724,,Premium,Monthly,Active,9.99,0.0,49.95,
4326,4063,20251028,20251127,Fan,Monthly,Cancelled,5.99,0.0,5.99,Price
4327,4100,20240311,,Family,Monthly,Active,14.99,0.0,329.78,
4328,4137,20231211,20240608,Premium,Annual,Cancelled,9.99,0.0,59.94,Low Usage
4329,4174,20241225,20250623,Fan,Monthly,Cancelled,5.99,1.2,28.74,Price
4330,4211,20230207,,Family,Monthly,Active,14.99,0.0,14.99,
4331,4248,20240521,20241117,Premium,Monthly,Cancelled,9.99,0.0,59.94,Low Usage
4332,4285,20230816,20231114,Fan,Annual,Cancelled,5.99,0.0,17.97,Price
4333,4322,20240224,,Family,Monthly,Active,14.99,0.0,329.78,
4334,4359,20241221,20251221,Premium,Monthly,Cancelled,9.99,0.0,119.88,Low Usage
4335,4396,20230326,,Fan,Monthly,Active,5.99,0.0,17.97,
4336,4433,20240502,20250502,Family,Annual,Cancelled,14.99,0.0,179.88,Low Usage
4337,4470,20250304,,Premium,Monthly,Active,9.99,0.0,99.9,
4338,4507,20241005,20250103,Fan,Monthly,Cancelled,5.99,1.2,14.37,Price
4339,4544,20230205,20250204,Family,Monthly,Cancelled,14.99,0.0,359.76,Low Usage
4340,4581,20231226,,Premium,Annual,Active,9.99,0.0,29.97,
4341,4618,20230401,20250331,Fan,Monthly,Cancelled,5.99,0.0,143.76,Price
4342,4655,20251003,,Family,Monthly,Active,14.99,0.0,44.97,
4343,4692,20230809,20250808,Premium,Monthly,Cancelled,9.99,0.0,239.76,Low Usage
4344,4729,20230414,20250413,Fan,Annual,Cancelled,5.99,0.0,143.76,Price
4345,4766,20230113,,Family,Monthly,Active,14.99,0.0,359.76,
4346,4803,20230906,20240304,Premium,Monthly,Cancelled,9.99,0.0,59.94,Low Usage
4347,4840,20230117,20250116,Fan,Monthly,Cancelled,5.99,1.2,114.96,Price
4348,4877,20230827,20240826,Family,Annual,Cancelled,14.99,0.0,179.88,Low Usage
4349,4914,20230111,20230411,Premium,Monthly,Cancelled,9.99,0.0,29.97,Low Usage
4350,4951,20230912,,Fan,Monthly,Active,5.99,0.0,143.76,
4351,4988,20230131,20250130,Family,Monthly,Cancelled,14.99,0.0,359.76,Low Usage
4352,5025,20230210,20230511,Premium,Annual,Cancelled,9.99,0.0,29.97,Low Usage
4353,5062,20240629,20250629,Fan,Monthly,Cancelled,5.99,0.0,71.88,Price
4354,5099,20231003,20240101,Family,Monthly,Cancelled,14.99,0.0,44.97,Low Usage
4355,5136,20230713,,Premium,Monthly,Active,9.99,0.0,29.97,
4356,5173,20250128,20250428,Fan,Annual,Cancelled,5.99,1.2,14.37,Price
4357,5210,20251017,,Family,Monthly,Active,14.99,0.0,29.98,
4358,5247,20250322,,Premium,Monthly,Active,9.99,0.0,89.91,
4359,5284,20250806,,Fan,Monthly,Active,5.99,0.0,23.96,
4360,5321,20241031,,Family,Annual,Active,14.99,0.0,209.86,
4361,5358,20250809,20251107,Premium,Monthly,Cancelled,9.99,0.0,29.97,Low Usage
4362,5395,20240612,20241209,Fan,Monthly,Cancelled,5.99,0.0,35.94,Price
4363,5432,20230220,20230819,Family,Monthly,Cancelled,14.99,0.0,89.94,Low Usage
4364,5469,20230611,20250610,Premium,Annual,Cancelled,9.99,0.0,239.76,Low Usage
4365,5506,20250801,,Fan,Monthly,Active,5.99,1.2,23.95,
4366,5543,20231209,20240308,Family,Monthly,Cancelled,14.99,0.0,44.97,Low Usage
4367,5580,20240725,20241023,Premium,Monthly,Cancelled,9.99,0.0,29.97,Low Usage
4368,5617,20241027,,Fan,Annual,Active,5.99,0.0,83.86,
4369,5654,20250209,20250808,Family,Monthly,Cancelled,14.99,0.0,89.94,Low Usage
