episode_id,anime_id,season_number,episode_number,episode_title,release_date_key,duration_seconds,is_filler
3502,219,2,2,Episode 14: Chapter 17,20230803,1525,0
3503,219,2,3,Episode 15: Chapter 18,20230810,1542,0
3504,219,2,4,Episode 16: Chapter 19,20230817,1559,0
3505,220,1,1,Episode 01: Chapter 5,20230521,1677,1
3506,220,1,2,Episode 02: Chapter 6,20230528,1334,0
3507,220,1,3,Episode 03: Chapter 7,20230604,1351,0
3508,220,1,4,Episode 04: Chapter 8,20230611,1368,0
3509,220,1,5,Episode 05: Chapter 9,20230618,1385,0
3510,220,1,6,Episode 06: Chapter 10,20230625,1402,0
3511,220,1,7,Episode 07: Chapter 11,20230702,1419,0
3512,220,1,8,Episode 08: Chapter 12,20230709,1436,0
3513,220,1,9,Episode 09: Chapter 13,20230716,1453,0
3514,220,1,10,Episode 10: Chapter 14,20230723,1470,0
3515,220,1,11,Episode 11: Chapter 15,20230730,1487,0
3516,220,1,12,Episode 12: Chapter 16,20230806,1504,0
3517,220,2,1,Episode 13: Chapter 17,20230813,1521,0
3518,220,2,2,Episode 14: Chapter 18,20230820,1538,0
3519,220,2,3,Episode 15: Chapter 19,20230827,1555,0
3520,220,2,4,Episode 16: Chapter 20,20230903,1572,0
3521,221,1,1,Episode 01: Chapter 6,20230607,1330,0
3522,221,1,2,Episode 02: Chapter 7,20230614,1347,0
3523,221,1,3,Episode 03: Chapter 8,20230621,1364,0
3524,221,1,4,Episode 04: Chapter 9,20230628,1381,0
3525,221,1,5,Episode 05: Chapter 10,20230705,1398,0
3526,221,1,6,Episode 06: Chapter 11,20230712,1415,0
3527,221,1,7,Episode 07: Chapter 12,20230719,1432,0
3528,221,1,8,Episode 08: Chapter 13,20230726,1449,0
3529,221,1,9,Episode 09: Chapter 14,20230802,1466,0
3530,221,1,10,Episode 10: Chapter 15,20230809,1483,0
3531,221,1,11,Episode 11: Chapter 16,20230816,1500,0
3532,221,1,12,Episode 12: Chapter 17,20230823,1517,0
3533,221,2,1,Episode 13: Chapter 18,20230830,1534,0
3534,221,2,2,Episode 14: Chapter 19,20230906,1551,0
3535,221,2,3,Episode 15: Chapter 20,20230913,1568,0
3536,221,2,4,Episode 16: Chapter 21,20230920,1585,0
3537,222,1,1,Episode 01: Chapter 7,20230624,1343,0
3538,222,1,2,Episode 02: Chapter 8,20230701,1360,0
3539,222,1,3,Episode 03: Chapter 9,20230708,1377,0
3540,222,1,4,Episode 04: Chapter 10,20230715,1394,0
3541,222,1,5,Episode 05: Chapter 11,20230722,1411,0
3542,222,1,6,Episode 06: Chapter 12,20230729,1428,0
3543,222,1,7,Episode 07: Chapter 13,20230805,1445,0
3544,222,1,8,Episode 08: Chapter 14,20230812,1462,0
3545,222,1,9,Episode 09: Chapter 15,20230819,1479,0
3546,222,1,10,Episode 10: Chapter 16,20230826,1496,0
3547,222,1,11,Episode 11: Chapter 17,20230902,1513,0
3548,222,1,12,Episode 12: Chapter 18,20230909,1530,0
3549,222,2,1,Episode 13: Chapter 19,20230916,1547,0
3550,222,2,2,Episode 14: Chapter 20,20230923,1564,0
3551,222,2,3,Episode 15: Chapter 21,20230930,1581,0
3552,222,2,4,Episode 16: Chapter 22,20231007,1598,1
3553,223,1,1,Episode 01: Chapter 8,20230711,1356,0
3554,223,1,2,Episode 02: Chapter 9,20230718,1373,0
3555,223,1,3,Episode 03: Chapter 10,20230725,1390,0
3556,223,1,4,Episode 04: Chapter 11,20230801,1407,0
3557,223,1,5,Episode 05: Chapter 12,20230808,1424,0
3558,223,1,6,Episode 06: Chapter 13,20230815,1441,0
3559,223,1,7,Episode 07: Chapter 14,20230822,1458,0
3560,223,1,8,Episode 08: Chapter 15,20230829,1475,0
3561,223,1,9,Episode 09: Chapter 16,20230905,1492,0
3562,223,1,10,Episode 10: Chapter 17,20230912,1509,0
3563,223,1,11,Episode 11: Chapter 18,20230919,1526,0
3564,223,1,12,Episode 12: Chapter 19,20230926,1543,0
3565,223,2,1,Episode 13: Chapter 20,20231003,1560,0
3566,223,2,2,Episode 14: Chapter 21,20231010,1577,0
3567,223,2,3,Episode 15: Chapter 22,20231017,1594,1
3568,223,2,4,Episode 16: Chapter 23,20231024,1611,0
3569,224,1,1,Episode 01: Chapter 9,20230728,1369,0
3570,224,1,2,Episode 02: Chapter 10,20230804,1386,0
3571,224,1,3,Episode 03: Chapter 11,20230811,1403,0
3572,224,1,4,Episode 04: Chapter 12,20230818,1420,0
3573,224,1,5,Episode 05: Chapter 13,20230825,1437,0
3574,224,1,6,Episode 06: Chapter 14,20230901,1454,0
3575,224,1,7,Episode 07: Chapter 15,20230908,1471,0
3576,224,1,8,Episode 08: Chapter 16,20230915,1488,0
3577,224,1,9,Episode 09: Chapter 17,20230922,1505,0
3578,224,1,10,Episode 10: Chapter 18,20230929,1522,0
3579,224,1,11,Episode 11: Chapter 19,20231006,1539,0
3580,224,1,12,Episode 12: Chapter 20,20231013,1556,0
3581,224,2,1,Episode 13: Chapter 21,20231020,1573,0
3582,224,2,2,Episode 14: Chapter 22,20231027,1590,1
3583,224,2,3,Episode 15: Chapter 23,20231103,1607,0
3584,224,2,4,Episode 16: Chapter 24,20231110,1624,0
3585,225,1,1,Episode 01: Chapter 10,20230814,1382,0
3586,225,1,2,Episode 02: Chapter 11,20230821,1399,0
3587,225,1,3,Episode 03: Chapter 12,20230828,1416,0
3588,225,1,4,Episode 04: Chapter 13,20230904,1433,0
3589,225,1,5,Episode 05: Chapter 14,20230911,1450,0
3590,225,1,6,Episode 06: Chapter 15,20230918,1467,0
3591,225,1,7,Episode 07: Chapter 16,20230925,1484,0
3592,225,1,8,Episode 08: Chapter 17,20231002,1501,0
3593,225,1,9,Episode 09: Chapter 18,20231009,1518,0
3594,225,1,10,Episode 10: Chapter 19,20231016,1535,0
3595,225,1,11,Episode 11: Chapter 20,20231023,1552,0
3596,225,1,12,Episode 12: Chapter 21,20231030,1569,0
3597,225,2,1,Episode 13: Chapter 22,20231106,1586,1
3598,225,2,2,Episode 14: Chapter 23,20231113,1603,0
3599,225,2,3,Episode 15: Chapter 24,20231120,1620,0
3600,225,2,4,Episode 16: Chapter 25,20231127,1637,0
3601,226,1,1,Episode 01: Chapter 11,20230831,1395,0
3602,226,1,2,Episode 02: Chapter 12,20230907,1412,0
3603,226,1,3,Episode 03: Chapter 13,20230914,1429,0
3604,226,1,4,Episode 04: Chapter 14,20230921,1446,0
3605,226,1,5,Episode 05: Chapter 15,20230928,1463,0
3606,226,1,6,Episode 06: Chapter 16,20231005,1480,0
3607,226,1,7,Episode 07: Chapter 17,20231012,1497,0
3608,226,1,8,Episode 08: Chapter 18,20231019,1514,0
3609,226,1,9,Episode 09: Chapter 19,20231026,1531,0
3610,226,1,10,Episode 10: Chapter 20,20231102,1548,0
3611,226,1,11,Episode 11: Chapter 21,20231109,1565,0
3612,226,1,12,Episode 12: Chapter 22,20231116,1582,1
3613,226,2,1,Episode 13: Chapter 23,20231123,1599,0
3614,226,2,2,Episode 14: Chapter 24,20231130,1616,0
3615,226,2,3,Episode 15: Chapter 25,20231207,1633,0
3616,226,2,4,Episode 16: Chapter 26,20231214,1650,0
3617,227,1,1,Episode 01: Chapter 12,20230917,1408,0
3618,227,1,2,Episode 02: Chapter 13,20230924,1425,0
3619,227,1,3,Episode 03: Chapter 14,20231001,1442,0
3620,227,1,4,Episode 04: Chapter 15,20231008,1459,0
3621,227,1,5,Episode 05: Chapter 16,20231015,1476,0
3622,227,1,6,Episode 06: Chapter 17,20231022,1493,0
3623,227,1,7,Episode 07: Chapter 18,20231029,1510,0
3624,227,1,8,Episode 08: Chapter 19,20231105,1527,0
3625,227,1,9,Episode 09: Chapter 20,20231112,1544,0
3626,227,1,10,Episode 10: Chapter 21,20231119,1561,0
3627,227,1,11,Episode 11: Chapter 22,20231126,1578,1
3628,227,1,12,Episode 12: Chapter 23,20231203,1595,0
3629,227,2,1,Episode 13: Chapter 24,20231210,1612,0
3630,227,2,2,Episode 14: Chapter 25,20231217,1629,0
3631,227,2,3,Episode 15: Chapter 26,20231224,1646,0
3632,227,2,4,Episode 16: Chapter 27,20231231,1663,0
3633,228,1,1,Episode 01: Chapter 13,20231004,1421,0
3634,228,1,2,Episode 02: Chapter 14,20231011,1438,0
3635,228,1,3,Episode 03: Chapter 15,20231018,1455,0
3636,228,1,4,Episode 04: Chapter 16,20231025,1472,0
3637,228,1,5,Episode 05: Chapter 17,20231101,1489,0
3638,228,1,6,Episode 06: Chapter 18,20231108,1506,0
3639,228,1,7,Episode 07: Chapter 19,20231115,1523,0
3640,228,1,8,Episode 08: Chapter 20,20231122,1540,0
3641,228,1,9,Episode 09: Chapter 21,20231129,1557,0
3642,228,1,10,Episode 10: Chapter 22,20231206,1574,1
3643,228,1,11,Episode 11: Chapter 23,20231213,1591,0
3644,228,1,12,Episode 12: Chapter 24,20231220,1608,0
3645,228,2,1,Episode 13: Chapter 25,20231227,1625,0
3646,228,2,2,Episode 14: Chapter 26,20240103,1642,0
3647,228,2,3,Episode 15: Chapter 27,20240110,1659,0
3648,228,2,4,Episode 16: Chapter 28,20240117,1676,0
3649,229,1,1,Episode 01: Chapter 14,20231021,1434,0
3650,229,1,2,Episode 02: Chapter 15,20231028,1451,0
3651,229,1,3,Episode 03: Chapter 16,20231104,1468,0
3652,229,1,4,Episode 04: Chapter 17,20231111,1485,0
3653,229,1,5,Episode 05: Chapter 18,20231118,1502,0
3654,229,1,6,Episode 06: Chapter 19,20231125,1519,0
3655,229,1,7,Episode 07: Chapter 20,20231202,1536,0
3656,229,1,8,Episode 08: Chapter 21,20231209,1553,0
3657,229,1,9,Episode 09: Chapter 22,20231216,1570,1
3658,229,1,10,Episode 10: Chapter 23,20231223,1587,0
3659,229,1,11,Episode 11: Chapter 24,20231230,1604,0
3660,229,1,12,Episode 12: Chapter 25,20240106,1621,0
3661,229,2,1,Episode 13: Chapter 26,20240113,1638,0
3662,229,2,2,Episode 14: Chapter 27,20240120,1655,0
3663,229,2,3,Episode 15: Chapter 28,20240127,1672,0
3664,229,2,4,Episode 16: Chapter 29,20240203,1329,0
3665,230,1,1,Episode 01: Chapter 15,20231107,1447,0
3666,230,1,2,Episode 02: Chapter 16,20231114,1464,0
3667,230,1,3,Episode 03: Chapter 17,20231121,1481,0
3668,230,1,4,Episode 04: Chapter 18,20231128,1498,0
3669,230,1,5,Episode 05: Chapter 19,20231205,1515,0
3670,230,1,6,Episode 06: Chapter 20,20231212,1532,0
3671,230,1,7,Episode 07: Chapter 21,20231219,1549,0
3672,230,1,8,Episode 08: Chapter 22,20231226,1566,1
3673,230,1,9,Episode 09: Chapter 23,20240102,1583,0
3674,230,1,10,Episode 10: Chapter 24,20240109,1600,0
3675,230,1,11,Episode 11: Chapter 25,20240116,1617,0
3676,230,1,12,Episode 12: Chapter 26,20240123,1634,0
3677,230,2,1,Episode 13: Chapter 27,20240130,1651,0
3678,230,2,2,Episode 14: Chapter 28,20240206,1668,0
3679,230,2,3,Episode 15: Chapter 29,20240213,1325,0
3680,230,2,4,Episode 16: Chapter 30,20240220,1342,0
3681,231,1,1,Episode 01: Chapter 16,20231124,1460,0
3682,231,1,2,Episode 02: Chapter 17,20231201,1477,0
3683,231,1,3,Episode 03: Chapter 18,20231208,1494,0
3684,231,1,4,Episode 04: Chapter 19,20231215,1511,0
3685,231,1,5,Episode 05: Chapter 20,20231222,1528,0
3686,231,1,6,Episode 06: Chapter 21,20231229,1545,0
3687,231,1,7,Episode 07: Chapter 22,20240105,1562,1
3688,231,1,8,Episode 08: Chapter 23,20240112,1579,0
3689,231,1,9,Episode 09: Chapter 24,20240119,1596,0
3690,231,1,10,Episode 10: Chapter 25,20240126,1613,0
3691,231,1,11,Episode 11: Chapter 26,20240202,1630,0
3692,231,1,12,Episode 12: Chapter 27,20240209,1647,0
3693,231,2,1,Episode 13: Chapter 28,20240216,1664,0
3694,231,2,2,Episode 14: Chapter 29,20240223,1321,0
3695,231,2,3,Episode 15: Chapter 30,20240301,1338,0
3696,231,2,4,Episode 16: Chapter 31,20240308,1355,0
3697,232,1,1,Episode 01: Chapter 17,20231211,1473,0
3698,232,1,2,Episode 02: Chapter 18,20231218,1490,0
3699,232,1,3,Episode 03: Chapter 19,20231225,1507,0
3700,232,1,4,Episode 04: Chapter 20,20240101,1524,0
3701,232,1,5,Episode 05: Chapter 21,20240108,1541,0
3702,232,1,6,Episode 06: Chapter 22,20240115,1558,1
3703,232,1,7,Episode 07: Chapter 23,20240122,1575,0
3704,232,1,8,Episode 08: Chapter 24,20240129,1592,0
3705,232,1,9,Episode 09: Chapter 25,20240205,1609,0
3706,232,1,10,Episode 10: Chapter 26,20240212,1626,0
3707,232,1,11,Episode 11: Chapter 27,20240219,1643,0
3708,232,1,12,Episode 12: Chapter 28,20240226,1660,0
3709,232,2,1,Episode 13: Chapter 29,20240304,1677,0
3710,232,2,2,Episode 14: Chapter 30,20240311,1334,0
3711,232,2,3,Episode 15: Chapter 31,20240318,1351,0
3712,232,2,4,Episode 16: Chapter 1,20240325,1368,0
3713,233,1,1,Episode 01: Chapter 18,20231228,1486,0
3714,233,1,2,Episode 02: Chapter 19,20240104,1503,0
3715,233,1,3,Episode 03: Chapter 20,20240111,1520,0
3716,233,1,4,Episode 04: Chapter 21,20240118,1537,0
3717,233,1,5,Episode 05: Chapter 22,20240125,1554,1
3718,233,1,6,Episode 06: Chapter 23,20240201,1571,0
3719,233,1,7,Episode 07: Chapter 24,20240208,1588,0
3720,233,1,8,Episode 08: Chapter 25,20240215,1605,0
3721,233,1,9,Episode 09: Chapter 26,20240222,1622,0
3722,233,1,10,Episode 10: Chapter 27,20240229,1639,0
3723,233,1,11,Episode 11: Chapter 28,20240307,1656,0
3724,233,1,12,Episode 12: Chapter 29,20240314,1673,0
3725,233,2,1,Episode 13: Chapter 30,20240321,1330,0
3726,233,2,2,Episode 14: Chapter 31,20240328,1347,0
3727,233,2,3,Episode 15: Chapter 1,20240404,1364,0
3728,233,2,4,Episode 16: Chapter 2,20240411,1381,0
3729,234,1,1,Episode 01: Chapter 19,20240114,1499,0
3730,234,1,2,Episode 02: Chapter 20,20240121,1516,0
3731,234,1,3,Episode 03: Chapter 21,20240128,1533,0
3732,234,1,4,Episode 04: Chapter 22,20240204,1550,1
3733,234,1,5,Episode 05: Chapter 23,20240211,1567,0
3734,234,1,6,Episode 06: Chapter 24,20240218,1584,0
3735,234,1,7,Episode 07: Chapter 25,20240225,1601,0
3736,234,1,8,Episode 08: Chapter 26,20240303,1618,0
3737,234,1,9,Episode 09: Chapter 27,20240310,1635,0
3738,234,1,10,Episode 10: Chapter 28,20240317,1652,0
3739,234,1,11,Episode 11: Chapter 29,20240324,1669,0
3740,234,1,12,Episode 12: Chapter 30,20240331,1326,0
3741,234,2,1,Episode 13: Chapter 31,20240407,1343,0
3742,234,2,2,Episode 14: Chapter 1,20240414,1360,0
3743,234,2,3,Episode 15: Chapter 2,20240421,1377,0
3744,234,2,4,Episode 16: Chapter 3,20240428,1394,0
3745,235,1,1,Episode 01: Chapter 20,20240131,1512,0
3746,235,1,2,Episode 02: Chapter 21,20240207,1529,0
3747,235,1,3,Episode 03: Chapter 22,20240214,1546,1
3748,235,1,4,Episode 04: Chapter 23,20240221,1563,0
3749,235,1,5,Episode 05: Chapter 24,20240228,1580,0
3750,235,1,6,Episode 06: Chapter 25,20240306,1597,0
3751,235,1,7,Episode 07: Chapter 26,20240313,1614,0
3752,235,1,8,Episode 08: Chapter 27,20240320,1631,0
3753,235,1,9,Episode 09: Chapter 28,20240327,1648,0
3754,235,1,10,Episode 10: Chapter 29,20240403,1665,0
3755,235,1,11,Episode 11: Chapter 30,20240410,1322,0
3756,235,1,12,Episode 12: Chapter 31,20240417,1339,0
3757,235,2,1,Episode 13: Chapter 1,20240424,1356,0
3758,235,2,2,Episode 14: Chapter 2,20240501,1373,0
3759,235,2,3,Episode 15: Chapter 3,20240508,1390,0
3760,235,2,4,Episode 16: Chapter 4,20240515,1407,0
3761,236,1,1,Episode 01: Chapter 21,20240217,1525,0
3762,236,1,2,Episode 02: Chapter 22,20240224,1542,1
3763,236,1,3,Episode 03: Chapter 23,20240302,1559,0
3764,236,1,4,Episode 04: Chapter 24,20240309,1576,0
3765,236,1,5,Episode 05: Chapter 25,20240316,1593,0
3766,236,1,6,Episode 06: Chapter 26,20240323,1610,0
3767,236,1,7,Episode 07: Chapter 27,20240330,1627,0
3768,236,1,8,Episode 08: Chapter 28,20240406,1644,0
3769,236,1,9,Episode 09: Chapter 29,20240413,1661,0
3770,236,1,10,Episode 10: Chapter 30,20240420,1678,0
3771,236,1,11,Episode 11: Chapter 31,20240427,1335,0
3772,236,1,12,Episode 12: Chapter 1,20240504,1352,0
3773,236,2,1,Episode 13: Chapter 2,20240511,1369,0
3774,236,2,2,Episode 14: Chapter 3,20240518,1386,0
3775,236,2,3,Episode 15: Chapter 4,20240525,1403,0
3776,236,2,4,Episode 16: Chapter 5,20240601,1420,0
3777,237,1,1,Episode 01: Chapter 22,20240305,1538,1
3778,237,1,2,Episode 02: Chapter 23,20240312,1555,0
3779,237,1,3,Episode 03: Chapter 24,20240319,1572,0
3780,237,1,4,Episode 04: Chapter 25,20240326,1589,0
3781,237,1,5,Episode 05: Chapter 26,20240402,1606,0
3782,237,1,6,Episode 06: Chapter 27,20240409,1623,0
3783,237,1,7,Episode 07: Chapter 28,20240416,1640,0
3784,237,1,8,Episode 08: Chapter 29,20240423,1657,0
3785,237,1,9,Episode 09: Chapter 30,20240430,1674,0
3786,237,1,10,Episode 10: Chapter 31,20240507,1331,0
3787,237,1,11,Episode 11: Chapter 1,20240514,1348,0
3788,237,1,12,Episode 12: Chapter 2,20240521,1365,0
3789,237,2,1,Episode 13: Chapter 3,20240528,1382,0
3790,237,2,2,Episode 14: Chapter 4,20240604,1399,0
3791,237,2,3,Episode 15: Chapter 5,20240611,1416,0
3792,237,2,4,Episode 16: Chapter 6,20240618,1433,0
3793,238,1,1,Episode 01: Chapter 23,20240322,1551,0
3794,238,1,2,Episode 02: Chapter 24,20240329,1568,0
3795,238,1,3,Episode 03: Chapter 25,20240405,1585,0
3796,238,1,4,Episode 04: Chapter 26,20240412,1602,0
3797,238,1,5,Episode 05: Chapter 27,20240419,1619,0
3798,238,1,6,Episode 06: Chapter 28,20240426,1636,0
3799,238,1,7,Episode 07: Chapter 29,20240503,1653,0
3800,238,1,8,Episode 08: Chapter 30,20240510,1670,0
3801,238,1,9,Episode 09: Chapter 31,20240517,1327,0
3802,238,1,10,Episode 10: Chapter 1,20240524,1344,0
3803,238,1,11,Episode 11: Chapter 2,20240531,1361,0
3804,238,1,12,Episode 12: Chapter 3,20240607,1378,0
3805,238,2,1,Episode 13: Chapter 4,20240614,1395,0
3806,238,2,2,Episode 14: Chapter 5,20240621,1412,0
3807,238,2,3,Episode 15: Chapter 6,20240628,1429,0
3808,238,2,4,Episode 16: Chapter 7,20240705,1446,0
3809,239,1,1,Episode 01: Chapter 24,20240408,1564,0
3810,239,1,2,Episode 02: Chapter 25,20240415,1581,0
3811,239,1,3,Episode 03: Chapter 26,20240422,1598,0
3812,239,1,4,Episode 04: Chapter 27,20240429,1615,0
3813,239,1,5,Episode 05: Chapter 28,20240506,1632,0
3814,239,1,6,Episode 06: Chapter 29,20240513,1649,0
3815,239,1,7,Episode 07: Chapter 30,20240520,1666,0
3816,239,1,8,Episode 08: Chapter 31,20240527,1323,0
3817,239,1,9,Episode 09: Chapter 1,20240603,1340,0
3818,239,1,10,Episode 10: Chapter 2,20240610,1357,0
3819,239,1,11,Episode 11: Chapter 3,20240617,1374,0
3820,239,1,12,Episode 12: Chapter 4,20240624,1391,0
3821,239,2,1,Episode 13: Chapter 5,20240701,1408,0
3822,239,2,2,Episode 14: Chapter 6,20240708,1425,0
3823,239,2,3,Episode 15: Chapter 7,20240715,1442,0
3824,239,2,4,Episode 16: Chapter 8,20240722,1459,1
3825,240,1,1,Episode 01: Chapter 25,20240425,1577,0
3826,240,1,2,Episode 02: Chapter 26,20240502,1594,0
3827,240,1,3,Episode 03: Chapter 27,20240509,1611,0
3828,240,1,4,Episode 04: Chapter 28,20240516,1628,0
3829,240,1,5,Episode 05: Chapter 29,20240523,1645,0
3830,240,1,6,Episode 06: Chapter 30,20240530,1662,0
3831,240,1,7,Episode 07: Chapter 31,20240606,1679,0
3832,240,1,8,Episode 08: Chapter 1,20240613,1336,0
3833,240,1,9,Episode 09: Chapter 2,20240620,1353,0
3834,240,1,10,Episode 10: Chapter 3,20240627,1370,0
3835,240,1,11,Episode 11: Chapter 4,20240704,1387,0
3836,240,1,12,Episode 12: Chapter 5,20240711,1404,0
3837,240,2,1,Episode 13: Chapter 6,20240718,1421,0
3838,240,2,2,Episode 14: Chapter 7,20240725,1438,0
3839,240,2,3,Episode 15: Chapter 8,20240801,1455,1
3840,240,2,4,Episode 16: Chapter 9,20240808,1472,0
3841,241,1,1,Episode 01: Chapter 26,20240512,1590,0
3842,241,1,2,Episode 02: Chapter 27,20240519,1607,0
3843,241,1,3,Episode 03: Chapter 28,20240526,1624,0
3844,241,1,4,Episode 04: Chapter 29,20240602,1641,0
3845,241,1,5,Episode 05: Chapter 30,20240609,1658,0
3846,241,1,6,Episode 06: Chapter 31,20240616,1675,0
3847,241,1,7,Episode 07: Chapter 1,20240623,1332,0
3848,241,1,8,Episode 08: Chapter 2,20240630,1349,0
3849,241,1,9,Episode 09: Chapter 3,20240707,1366,0
3850,241,1,10,Episode 10: Chapter 4,20240714,1383,0
3851,241,1,11,Episode 11: Chapter 5,20240721,1400,0
3852,241,1,12,Episode 12: Chapter 6,20240728,1417,0
3853,241,2,1,Episode 13: Chapter 7,20240804,1434,0
3854,241,2,2,Episode 14: Chapter 8,20240811,1451,1
3855,241,2,3,Episode 15: Chapter 9,20240818,1468,0
3856,241,2,4,Episode 16: Chapter 10,20240825,1485,0
3857,242,1,1,Episode 01: Chapter 27,20240529,1603,0
3858,242,1,2,Episode 02: Chapter 28,20240605,1620,0
3859,242,1,3,Episode 03: Chapter 29,20240612,1637,0
3860,242,1,4,Episode 04: Chapter 30,20240619,1654,0
3861,242,1,5,Episode 05: Chapter 31,20240626,1671,0
3862,242,1,6,Episode 06: Chapter 1,20240703,1328,0
3863,242,1,7,Episode 07: Chapter 2,20240710,1345,0
3864,242,1,8,Episode 08: Chapter 3,20240717,1362,0
3865,242,1,9,Episode 09: Chapter 4,20240724,1379,0
3866,242,1,10,Episode 10: Chapter 5,20240731,1396,0
3867,242,1,11,Episode 11: Chapter 6,20240807,1413,0
3868,242,1,12,Episode 12: Chapter 7,20240814,1430,0
3869,242,2,1,Episode 13: Chapter 8,20240821,1447,1
3870,242,2,2,Episode 14: Chapter 9,20240828,1464,0
3871,242,2,3,Episode 15: Chapter 10,20240904,1481,0
3872,242,2,4,Episode 16: Chapter 11,20240911,1498,0
3873,243,1,1,Episode 01: Chapter 28,20240615,1616,0
3874,243,1,2,Episode 02: Chapter 29,20240622,1633,0
3875,243,1,3,Episode 03: Chapter 30,20240629,1650,0
3876,243,1,4,Episode 04: Chapter 31,20240706,1667,0
3877,243,1,5,Episode 05: Chapter 1,20240713,1324,0
3878,243,1,6,Episode 06: Chapter 2,20240720,1341,0
3879,243,1,7,Episode 07: Chapter 3,20240727,1358,0
3880,243,1,8,Episode 08: Chapter 4,20240803,1375,0
3881,243,1,9,Episode 09: Chapter 5,20240810,1392,0
3882,243,1,10,Episode 10: Chapter 6,20240817,1409,0
3883,243,1,11,Episode 11: Chapter 7,20240824,1426,0
3884,243,1,12,Episode 12: Chapter 8,20240831,1443,1
3885,243,2,1,Episode 13: Chapter 9,20240907,1460,0
3886,243,2,2,Episode 14: Chapter 10,20240914,1477,0
3887,243,2,3,Episode 15: Chapter 11,20240921,1494,0
3888,243,2,4,Episode 16: Chapter 12,20240928,1511,0
3889,244,1,1,Episode 01: Chapter 29,20240702,1629,0
3890,244,1,2,Episode 02: Chapter 30,20240709,1646,0
3891,244,1,3,Episode 03: Chapter 31,20240716,1663,0
3892,244,1,4,Episode 04: Chapter 1,20240723,1320,0
3893,244,1,5,Episode 05: Chapter 2,20240730,1337,0
3894,244,1,6,Episode 06: Chapter 3,20240806,1354,0
3895,244,1,7,Episode 07: Chapter 4,20240813,1371,0
3896,244,1,8,Episode 08: Chapter 5,20240820,1388,0
3897,244,1,9,Episode 09: Chapter 6,20240827,1405,0
3898,244,1,10,Episode 10: Chapter 7,20240903,1422,0
3899,244,1,11,Episode 11: Chapter 8,20240910,1439,1
3900,244,1,12,Episode 12: Chapter 9,20240917,1456,0
3901,244,2,1,Episode 13: Chapter 10,20240924,1473,0
3902,244,2,2,Episode 14: Chapter 11,20241001,1490,0
3903,244,2,3,Episode 15: Chapter 12,20241008,1507,0
3904,244,2,4,Episode 16: Chapter 13,20241015,1524,0
3905,245,1,1,Episode 01: Chapter 30,20240719,1642,0
3906,245,1,2,Episode 02: Chapter 31,20240726,1659,0
3907,245,1,3,Episode 03: Chapter 1,20240802,1676,0
3908,245,1,4,Episode 04: Chapter 2,20240809,1333,0
3909,245,1,5,Episode 05: Chapter 3,20240816,1350,0
3910,245,1,6,Episode 06: Chapter 4,20240823,1367,0
3911,245,1,7,Episode 07: Chapter 5,20240830,1384,0
3912,245,1,8,Episode 08: Chapter 6,20240906,1401,0
3913,245,1,9,Episode 09: Chapter 7,20240913,1418,0
3914,245,1,10,Episode 10: Chapter 8,20240920,1435,1
3915,245,1,11,Episode 11: Chapter 9,20240927,1452,0
3916,245,1,12,Episode 12: Chapter 10,20241004,1469,0
3917,245,2,1,Episode 13: Chapter 11,20241011,1486,0
3918,245,2,2,Episode 14: Chapter 12,20241018,1503,0
