watch_session_id,user_id,episode_id,subscription_id,watch_date_key,started_at,device_type,playback_region,watch_seconds,completion_pct,completed_flag,rewatch_flag,buffering_seconds
70544,3583,41,,20230815,2023-08-15T20:35:28,Tablet,North America,902,0.5966,0,0,0
70545,2726,4875,5425,20230505,2023-05-05T20:37:45,Mobile,Europe,1165,0.7705,0,0,5
70546,4162,5136,,20240415,2024-04-15T20:40:02,TV,Europe,1395,0.9654,1,0,43
70547,2615,122,,20240828,2024-08-28T20:42:19,Console,North America,1335,0.8375,0,0,4
70548,1146,5733,,20250731,2025-07-31T20:44:36,Web,Europe,1168,0.8391,0,0,7
70549,4441,2250,,20230514,2023-05-14T20:46:53,Tablet,Latin America,1012,0.6645,0,0,2
70550,5266,2036,4845,20240113,2024-01-13T20:49:10,Mobile,Europe,1004,0.6228,0,0,0
70551,2230,3706,,20230605,2023-06-05T20:51:27,TV,Europe,1530,0.941,1,0,9
70552,1626,1458,,20250522,2025-05-22T20:53:44,Console,Europe,474,0.3224,0,0,4
70553,5549,422,,20230105,2023-01-05T20:56:01,Web,Latin America,954,0.6752,0,0,0
70554,2101,2748,,20250321,2025-03-21T20:58:18,Tablet,Latin America,978,0.6112,0,1,19
70555,1898,1817,,20251016,2025-10-16T21:00:35,Mobile,Europe,892,0.5888,0,0,2
70556,1825,1194,,20240125,2024-01-25T21:02:52,TV,Latin America,936,0.6758,0,0,13
70557,4292,457,,20240122,2024-01-22T21:05:09,Console,APAC,1000,0.6711,0,0,1
70558,5033,2155,,20230723,2023-07-23T21:07:26,Web,Latin America,1247,0.8529,0,0,2
70559,4946,3807,5485,20250715,2025-07-15T21:09:43,Tablet,Europe,779,0.5451,0,0,5
70560,203,3426,,20250619,2025-06-19T21:12:00,Mobile,North America,956,0.5869,0,0,0
70561,2011,214,,20230429,2023-04-29T21:14:17,TV,North America,1076,0.6708,0,0,5
70562,182,3769,,20241017,2024-10-17T21:16:34,Console,Europe,1456,0.8766,0,0,14
70563,1873,3723,,20230203,2023-02-03T21:18:51,Web,Latin America,1380,0.8333,0,0,16
70564,5371,2989,,20231007,2023-10-07T21:21:08,Tablet,North America,425,0.2927,0,0,1
70565,3095,396,,20230218,2023-02-18T21:23:25,Mobile,North America,1006,0.6756,0,1,0
70566,67,4318,,20241008,2024-10-08T21:25:42,TV,North America,1376,0.9373,1,0,0
70567,308,827,,20230325,2023-03-25T21:27:59,Console,APAC,684,0.4675,0,0,13
70568,4660,20,,20240417,2024-04-17T21:30:16,Web,APAC,877,0.6202,0,0,22
70569,1479,842,4094,20240729,2024-07-29T21:32:33,Tablet,North America,1304,0.8938,0,0,18
70570,1714,1089,,20231127,2023-11-27T21:34:50,Mobile,Europe,317,0.2094,0,0,0
70571,1610,2266,,20231204,2023-12-04T21:37:07,TV,Europe,926,0.6029,0,0,13
70572,1140,3623,,20240616,2024-06-16T21:39:24,Console,APAC,1283,0.8497,0,0,0
70573,3628,3579,,20231230,2023-12-30T21:41:41,Web,APAC,1272,0.8265,0,0,2
70574,4384,3837,4659,20250524,2025-05-24T21:43:58,Tablet,APAC,320,0.2252,0,0,4
70575,977,5085,1648,20240304,2024-03-04T21:46:15,Mobile,Latin America,891,0.6576,0,0,4
70576,3558,4684,,20231222,2023-12-22T21:48:32,TV,Europe,696,0.5069,0,1,8
70577,1651,4617,,20230519,2023-05-19T21:50:49,Console,North America,1512,0.9276,1,0,2
70578,1992,3848,,20241107,2024-11-07T21:53:06,Web,APAC,1065,0.7895,0,0,30
70579,3605,2695,,20240812,2024-08-12T21:55:23,Tablet,Latin America,1111,0.7527,0,0,27
70580,731,3772,,20240519,2024-05-19T21:57:40,Mobile,North America,916,0.6775,0,0,18
70581,81,1535,,20240916,2024-09-16T21:59:57,TV,Latin America,654,0.4729,0,0,3
70582,3096,2873,5435,20251210,2025-12-10T22:02:14,Console,APAC,1276,0.7719,0,0,6
70583,98,5143,,20250702,2025-07-02T22:04:31,Web,Europe,1351,0.8114,0,0,12
70584,2679,1762,,20230618,2023-06-18T22:06:48,Tablet,North America,1275,0.9396,1,0,25
70585,239,3782,,20240505,2024-05-05T22:09:05,Mobile,North America,1053,0.6488,0,0,4
70586,3747,5227,,20230715,2023-07-15T22:11:22,TV,North America,1409,0.9798,1,0,3
70587,4541,2304,,20230913,2023-09-13T22:13:39,Console,Latin America,1650,0.9916,1,1,0
70588,1614,2347,,20240709,2024-07-09T22:15:56,Web,Europe,785,0.4852,0,0,4
70589,4771,1743,,20240712,2024-07-12T22:18:13,Tablet,North America,1162,0.7487,0,0,3
70590,789,171,,20250902,2025-09-02T22:20:30,Mobile,Latin America,883,0.5352,0,0,0
70591,430,3806,,20251012,2025-10-12T22:22:47,TV,Europe,1327,0.9398,1,0,2
70592,503,1454,,20250218,2025-02-18T22:25:04,Console,North America,792,0.4768,0,0,11
70593,1243,3436,2466,20240131,2024-01-31T22:27:21,Web,North America,1016,0.706,0,0,1
70594,1129,1624,5544,20251218,2025-12-18T22:29:38,Tablet,Latin America,1139,0.8487,0,0,2
70595,2557,2717,8988,20241214,2024-12-14T22:31:55,Mobile,Latin America,1097,0.6895,0,0,20
70596,868,5479,,20241102,2024-11-02T22:34:12,TV,APAC,791,0.5013,0,0,0
70597,4686,3911,,20240807,2024-08-07T22:36:29,Console,Europe,1116,0.8064,0,0,14
70598,4183,4698,,20250404,2025-04-04T22:38:46,Web,North America,1224,0.9053,1,1,24
70599,4041,4644,6920,20231001,2023-10-01T22:41:03,Tablet,Latin America,1532,0.9752,1,0,3
70600,4245,5602,,20231110,2023-11-10T22:43:20,Mobile,Latin America,1421,0.8898,0,0,8
70601,5757,3464,2588,20240625,2024-06-25T22:45:37,TV,Latin America,929,0.665,0,0,0
70602,2878,1308,3321,20251011,2025-10-11T22:47:54,Console,Europe,1024,0.6781,0,0,2
70603,4306,4411,6765,20230710,2023-07-10T22:50:11,Web,Europe,1368,0.9151,1,0,19
70604,830,5331,,20251227,2025-12-27T22:52:28,Tablet,Europe,942,0.6762,0,0,10
70605,3517,948,,20250613,2025-06-13T22:54:45,Mobile,Latin America,1065,0.7355,0,0,1
70606,2596,5666,,20250522,2025-05-22T22:57:02,TV,APAC,1601,0.9709,1,0,0
70607,1440,3387,,20241227,2024-12-27T22:59:19,Console,APAC,958,0.6927,0,0,25
70608,145,450,,20240307,2024-03-07T23:01:36,Web,Latin America,1189,0.8673,0,0,3
70609,993,915,,20240529,2024-05-29T23:03:53,Tablet,Latin America,988,0.7032,0,1,6
70610,3179,2611,,20240127,2024-01-27T23:06:10,Mobile,North America,1285,0.9568,1,0,9
70611,4934,2356,,20240817,2024-08-17T23:08:27,TV,Europe,876,0.5794,0,0,0
70612,1460,3904,,20231116,2023-11-16T23:10:44,Console,APAC,1347,0.8839,0,0,34
70613,1410,4065,,20230217,2023-02-17T23:13:01,Web,Europe,1205,0.8534,0,0,1
70614,1141,3478,,20240901,2024-09-01T23:15:18,Tablet,Latin America,916,0.6657,0,0,4
70615,167,522,,20241201,2024-12-01T23:17:35,Mobile,North America,532,0.3412,0,0,20
70616,4665,4338,,20251112,2025-11-12T23:19:52,TV,Latin America,694,0.4206,0,0,33
70617,5599,141,,20230409,2023-04-09T23:22:09,Console,North America,759,0.4578,0,0,1
70618,4247,3046,,20231019,2023-10-19T23:24:26,Web,North America,1314,0.9487,1,0,0
70619,1683,2641,4586,20250120,2025-01-20T23:26:43,Tablet,North America,981,0.7348,0,0,2
70620,2924,183,,20250215,2025-02-15T23:29:00,Mobile,APAC,1019,0.6389,0,1,5
70621,3824,1935,,20230416,2023-04-16T23:31:17,TV,APAC,1173,0.8702,0,0,3
70622,3593,4020,,20241114,2024-11-14T23:33:34,Console,Latin America,1249,0.8771,0,0,3
70623,3573,1152,,20240830,2024-08-30T23:35:51,Web,Latin America,1090,0.7528,0,0,15
70624,2663,4358,,20240417,2024-04-17T23:38:08,Tablet,North America,972,0.709,0,0,7
70625,2634,4241,,20250306,2025-03-06T23:40:25,Mobile,Europe,1011,0.6502,0,0,11
70626,4335,5067,,20250301,2025-03-01T23:42:42,TV,North America,556,0.3333,0,0,3
70627,1977,3371,,20230702,2023-07-02T23:44:59,Console,Latin America,566,0.4131,0,0,15
70628,4064,3436,,20231020,2023-10-20T23:47:16,Web,APAC,1242,0.8631,0,0,6
70629,4207,572,438,20250420,2025-04-20T23:49:33,Tablet,North America,1306,0.8002,0,0,2
70630,4736,4696,5155,20240414,2024-04-14T23:51:50,Mobile,APAC,1315,0.7837,0,0,17
70631,2426,592,1525,20250521,2025-05-21T23:54:07,TV,Europe,1352,0.9993,1,1,2
70632,5192,4459,,20250623,2025-06-23T23:56:24,Console,APAC,1498,0.9765,1,0,12
70633,1999,1159,,20230115,2023-01-15T23:58:41,Web,North America,993,0.5953,0,0,0
70634,3445,2725,,20230322,2023-03-22T00:00:58,Tablet,Latin America,1339,0.9121,1,0,2
70635,4155,4533,,20250815,2025-08-15T00:03:15,Mobile,North America,1137,0.7595,0,0,13
70636,5935,1654,,20250214,2025-02-14T00:05:32,TV,North America,968,0.7256,0,0,7
70637,5900,5351,,20230207,2023-02-07T00:07:49,Console,APAC,437,0.2965,0,0,7
70638,1786,2618,,20240826,2024-08-26T00:10:06,Web,Europe,1360,0.9302,1,0,17
70639,62,358,,20230102,2023-01-02T00:12:23,Tablet,Europe,829,0.6091,0,0,6
70640,2885,174,,20230407,2023-04-07T00:14:40,Mobile,Latin America,1308,0.9754,1,0,2
70641,945,1209,512,20250405,2025-04-05T00:16:57,TV,Latin America,972,0.7038,0,0,22
70642,2646,1788,5585,20251114,2025-11-14T00:19:14,Console,Europe,1104,0.7169,0,1,8
70643,3848,138,5131,20240410,2024-04-10T00:21:31,Web,APAC,1285,0.7996,0,0,2
70644,2038,875,,20241209,2024-12-09T00:23:48,Tablet,Europe,287,0.1911,0,0,5
70645,5746,5499,3885,20250927,2025-09-27T00:26:05,Mobile,Europe,508,0.3062,0,0,2
70646,3526,4045,3825,20250320,2025-03-20T00:28:22,TV,Europe,1553,0.9767,1,0,0
70647,1157,4441,,20240609,2024-06-09T00:30:39,Console,Latin America,512,0.3443,0,0,12
70648,2890,109,,20240609,2024-06-09T00:32:56,Web,Europe,1412,0.8652,0,0,4
70649,834,2459,,20250106,2025-01-06T00:35:13,Tablet,Europe,840,0.6227,0,0,1
70650,4632,5440,,20250923,2025-09-23T00:37:30,Mobile,APAC,783,0.5878,0,0,8
70651,2403,5620,,20251225,2025-12-25T00:39:47,TV,North America,1267,0.7707,0,0,13
70652,3462,5150,,20230720,2023-07-20T00:42:04,Console,Europe,1186,0.8329,0,0,17
70653,1576,4082,,20230428,2023-04-28T00:44:21,Web,APAC,1072,0.7434,0,1,24
70654,3410,5127,,20250215,2025-02-15T00:46:38,Tablet,Europe,1191,0.7209,0,0,6
70655,3095,2442,,20230408,2023-04-08T00:48:55,Mobile,North America,814,0.4848,0,0,3
70656,2483,2393,,20240517,2024-05-17T00:51:12,TV,North America,1273,0.7843,0,0,2
70657,4690,1504,2397,20231105,2023-11-05T00:53:29,Console,Europe,293,0.2132,0,0,3
70658,1420,4530,687,20240511,2024-05-11T00:55:46,Web,APAC,284,0.1964,0,0,22
70659,883,2970,,20240102,2024-01-02T00:58:03,Tablet,North America,855,0.616,0,0,4
70660,272,1649,,20230416,2023-04-16T01:00:20,Mobile,APAC,1186,0.7371,0,0,6
70661,3137,3079,,20251027,2025-10-27T01:02:37,TV,Latin America,1135,0.7948,0,0,0
70662,866,878,1645,20240513,2024-05-13T01:04:54,Console,Europe,1146,0.7379,0,0,0
70663,2369,2726,,20230326,2023-03-26T01:07:11,Web,Latin America,1256,0.8458,0,0,0
70664,4798,893,,20240619,2024-06-19T01:09:28,Tablet,Europe,1184,0.7644,0,1,4
70665,5133,490,,20251209,2025-12-09T01:11:45,Mobile,Latin America,1276,0.8324,0,0,15
70666,4990,4553,,20230611,2023-06-11T01:14:02,TV,Europe,1536,0.9734,1,0,23
70667,1157,957,,20240730,2024-07-30T01:16:19,Console,Latin America,1045,0.6527,0,0,21
70668,3360,3410,,20240222,2024-02-22T01:18:36,Web,APAC,1209,0.7481,0,0,6
70669,3646,5000,585,20250228,2025-02-28T01:20:53,Tablet,Europe,1413,0.9029,1,0,9
70670,139,748,2274,20230509,2023-05-09T01:23:10,Mobile,North America,1289,0.911,1,0,11
70671,2618,703,,20250619,2025-06-19T01:25:27,TV,Europe,1315,0.9215,1,0,12
70672,5810,773,,20241217,2024-12-17T01:27:44,Console,Europe,776,0.587,0,0,2
70673,458,3623,,20230105,2023-01-05T01:30:01,Web,Europe,1425,0.9437,1,0,6
70674,3208,1344,,20250923,2025-09-23T01:32:18,Tablet,APAC,973,0.6066,0,0,2
70675,4155,5575,,20251220,2025-12-20T01:34:35,Mobile,North America,649,0.3919,0,1,16
70676,2691,3281,,20250623,2025-06-23T01:36:52,TV,North America,1392,0.9311,1,0,4
70677,3998,4133,,20250805,2025-08-05T01:39:09,Console,Europe,1217,0.7944,0,0,21
70678,1166,485,5545,20250625,2025-06-25T01:41:26,Web,Europe,842,0.5815,0,0,2
70679,2807,5430,,20251118,2025-11-18T01:43:43,Tablet,North America,1182,0.7766,0,0,3
70680,3675,154,,20231207,2023-12-07T01:46:00,Mobile,North America,1497,0.9241,1,0,3
70681,1824,587,,20250830,2025-08-30T01:48:17,TV,APAC,1312,0.8059,0,0,10
70682,4882,772,,20231125,2023-11-25T01:50:34,Console,Europe,624,0.3748,0,0,7
70683,301,309,,20230223,2023-02-23T01:52:51,Web,Latin America,1409,0.8462,0,0,4
70684,2732,3395,,20250603,2025-06-03T01:55:08,Tablet,APAC,1422,0.8778,0,0,0
70685,2682,1734,,20250620,2025-06-20T01:57:25,Mobile,Europe,771,0.5511,0,0,6
70686,1770,4157,,20230119,2023-01-19T01:59:42,TV,Europe,1075,0.8138,0,1,28
70687,2018,5294,,20230205,2023-02-05T02:01:59,Console,Europe,1476,0.9578,1,0,0
70688,1592,4784,,20230504,2023-05-04T02:04:16,Web,APAC,1175,0.7735,0,0,6
70689,514,468,7149,20250109,2025-01-09T02:06:33,Tablet,Europe,1024,0.7221,0,0,0
70690,1229,5011,,20230401,2023-04-01T02:08:50,Mobile,Latin America,1084,0.7261,0,0,7
70691,3323,1362,4306,20231009,2023-10-09T02:11:07,TV,North America,179,0.1286,0,0,3
70692,5251,2375,,20230510,2023-05-10T02:13:24,Console,North America,1509,0.9575,1,0,0
70693,3433,1290,3336,20251230,2025-12-30T02:15:41,Web,Latin America,1251,0.8551,0,0,4
70694,2219,1866,,20240312,2024-03-12T02:17:58,Tablet,North America,1126,0.7167,0,0,1
70695,5484,1715,,20230709,2023-07-09T02:20:15,Mobile,APAC,970,0.7266,0,0,8
70696,3618,2118,,20241019,2024-10-19T02:22:32,TV,Europe,948,0.7017,0,0,19
70697,5422,3993,,20250416,2025-04-16T02:24:49,Console,Europe,1427,0.9622,1,1,10
70698,5860,4419,,20241206,2024-12-06T02:27:06,Web,APAC,835,0.6086,0,0,4
70699,2361,2037,4280,20250510,2025-05-10T02:29:23,Tablet,Latin America,494,0.3033,0,0,4
70700,1192,1979,,20230422,2023-04-22T02:31:40,Mobile,APAC,1228,0.7314,0,0,0
70701,1937,4931,,20250719,2025-07-19T02:33:57,TV,Latin America,355,0.2486,0,0,8
70702,373,1219,1956,20240827,2024-08-27T02:36:14,Console,Latin America,1385,0.8384,0,0,1
70703,4968,1643,8891,20240701,2024-07-01T02:38:31,Web,APAC,1369,0.9737,1,0,8
70704,1299,914,,20230130,2023-01-30T02:40:48,Tablet,North America,1211,0.8725,0,0,6
70705,5031,430,4190,20250627,2025-06-27T02:43:05,Mobile,North America,1538,0.9929,1,0,0
70706,3336,380,4955,20231114,2023-11-14T02:45:22,TV,APAC,403,0.273,0,0,4
70707,1607,2520,8638,20251211,2025-12-11T02:47:39,Console,North America,477,0.3533,0,0,0
70708,3105,4177,,20230818,2023-08-18T02:49:56,Web,Latin America,1376,0.9155,1,1,2
70709,3347,1139,,20250127,2025-01-27T02:52:13,Tablet,North America,1381,0.8702,0,0,3
70710,646,1913,,20230401,2023-04-01T02:54:30,Mobile,Europe,1320,0.8286,0,0,16
70711,3659,2815,,20240702,2024-07-02T02:56:47,TV,North America,1117,0.8317,0,0,1
70712,985,3057,,20250507,2025-05-07T02:59:04,Console,Latin America,1343,0.8027,0,0,6
70713,3075,197,3002,20231119,2023-11-19T03:01:21,Web,North America,1120,0.7116,0,0,1
70714,3702,3165,,20230105,2023-01-05T03:03:38,Tablet,Europe,756,0.474,0,0,1
70715,3328,575,,20230709,2023-07-09T03:05:55,Mobile,APAC,763,0.5767,0,0,10
70716,1800,3365,,20251208,2025-12-08T03:08:12,TV,APAC,1490,0.9152,1,0,0
70717,959,769,8134,20251025,2025-10-25T03:10:29,Console,North America,1264,0.7831,0,0,2
70718,1172,1121,,20230219,2023-02-19T03:12:46,Web,APAC,951,0.6175,0,0,14
70719,2071,2428,4110,20251114,2025-11-14T03:15:03,Tablet,North America,788,0.5881,0,1,12
70720,2366,2678,,20240618,2024-06-18T03:17:20,Mobile,Europe,1374,0.9502,1,0,12
70721,3240,4573,1547,20250716,2025-07-16T03:19:37,TV,APAC,689,0.4153,0,0,2
70722,42,4188,3893,20241126,2024-11-26T03:21:54,Console,Europe,1032,0.7759,0,0,8
70723,1476,933,1175,20230511,2023-05-11T03:24:11,Web,APAC,1256,0.865,0,0,7
70724,4748,4573,,20230118,2023-01-18T03:26:28,Tablet,APAC,1347,0.8119,0,0,11
70725,2742,1329,,20230504,2023-05-04T03:28:45,Mobile,Europe,875,0.6486,0,0,1
70726,4874,5208,,20240611,2024-06-11T03:31:02,TV,Europe,1217,0.8857,0,0,6
70727,4012,1540,,20240827,2024-08-27T03:33:19,Console,APAC,1301,0.8292,0,0,11
70728,1469,1547,,20251004,2025-10-04T03:35:36,Web,Latin America,1159,0.8727,0,0,5
70729,2184,4755,59,20250622,2025-06-22T03:37:53,Tablet,APAC,1410,0.8571,0,0,22
70730,3773,48,,20231015,2023-10-15T03:40:10,Mobile,Latin America,1516,0.9295,1,1,8
70731,5559,4125,,20230901,2023-09-01T03:42:27,TV,North America,1381,0.8344,0,0,4
70732,391,3949,,20241101,2024-11-01T03:44:44,Console,North America,1201,0.7943,0,0,4
70733,4429,3886,,20230727,2023-07-27T03:47:01,Web,Latin America,1431,0.9689,1,0,14
70734,4241,4058,,20230704,2023-07-04T03:49:18,Tablet,Latin America,1535,0.989,1,0,4
70735,258,5378,,20251021,2025-10-21T03:51:35,Mobile,Europe,1303,0.9208,1,0,17
70736,430,5139,,20231203,2023-12-03T03:53:52,TV,Europe,1162,0.7276,0,0,3
70737,3528,4588,,20251231,2025-12-31T03:56:09,Console,APAC,1235,0.7462,0,0,10
70738,4387,1005,,20240626,2024-06-26T03:58:26,Web,North America,819,0.4994,0,0,3
70739,5198,1667,,20251015,2025-10-15T04:00:43,Tablet,Europe,1496,0.9034,1,0,0
70740,584,5514,,20250503,2025-05-03T04:03:00,Mobile,APAC,1186,0.7166,0,0,5
70741,5666,512,,20250206,2025-02-06T04:05:17,TV,Europe,1314,0.7973,0,1,1
70742,1763,5636,,20240810,2024-08-10T04:07:34,Console,North America,1207,0.7284,0,0,0
70743,5952,1643,323,20250210,2025-02-10T04:09:51,Web,APAC,1379,0.9808,1,0,9
70744,2757,1504,,20231010,2023-10-10T04:12:08,Tablet,Latin America,283,0.206,0,0,1
70745,1592,1087,,20230906,2023-09-06T04:14:25,Mobile,APAC,929,0.6737,0,0,1
70746,3701,541,100,20250314,2025-03-14T04:16:42,TV,Latin America,1179,0.7264,0,0,1
70747,969,5395,,20250825,2025-08-25T04:18:59,Console,Latin America,1082,0.7488,0,0,6
70748,2913,3438,,20251228,2025-12-28T04:21:16,Web,Latin America,1203,0.8167,0,0,16
70749,3268,1862,,20230414,2023-04-14T04:23:33,Tablet,APAC,1333,0.8869,0,0,10
70750,781,557,2940,20241122,2024-11-22T04:25:50,Mobile,Latin America,1530,0.9352,1,0,5
70751,4250,4265,,20230208,2023-02-08T04:28:07,TV,Europe,917,0.6823,0,0,0
70752,1227,201,,20250406,2025-04-06T04:30:24,Console,North America,1308,0.7966,0,1,1
70753,364,1304,5199,20240926,2024-09-26T04:32:41,Web,APAC,1172,0.8128,0,0,18
70754,727,5101,,20231003,2023-10-03T04:34:58,Tablet,North America,1048,0.7661,0,0,3
70755,4362,1957,,20241001,2024-10-01T04:37:15,Mobile,Europe,1122,0.7174,0,0,2
70756,4299,3545,,20230408,2023-04-08T04:39:32,TV,North America,1074,0.7262,0,0,3
70757,3646,121,585,20240828,2024-08-28T04:41:49,Console,Europe,591,0.3748,0,0,29
70758,861,2748,2780,20230910,2023-09-10T04:44:06,Web,Latin America,972,0.6075,0,0,0
70759,2397,4167,3308,20250915,2025-09-15T04:46:23,Tablet,Latin America,937,0.5886,0,0,3
70760,3834,3244,,20250626,2025-06-26T04:48:40,Mobile,Europe,1052,0.6403,0,0,3
70761,4409,643,4984,20230823,2023-08-23T04:50:57,TV,Latin America,1304,0.8446,0,0,4
70762,4237,4259,,20251212,2025-12-12T04:53:14,Console,Latin America,1502,0.9376,1,0,8
70763,4592,4210,,20230616,2023-06-16T04:55:31,Web,APAC,1219,0.7885,0,1,0
70764,2096,410,,20230825,2023-08-25T04:57:48,Tablet,APAC,357,0.2432,0,0,1
70765,456,5285,,20231220,2023-12-20T05:00:05,Mobile,APAC,1369,0.9863,1,0,18
70766,518,1039,,20250201,2025-02-01T05:02:22,TV,Europe,1100,0.8209,0,0,3
70767,4081,470,,20241116,2024-11-16T05:04:39,Console,Latin America,812,0.5592,0,0,16
70768,4019,2429,,20230821,2023-08-21T05:06:56,Web,North America,353,0.2601,0,0,0
70769,2592,469,,20230802,2023-08-02T05:09:13,Tablet,APAC,871,0.607,0,0,2
70770,5658,1295,,20250617,2025-06-17T05:11:30,Mobile,Europe,1539,0.9942,1,0,7
70771,5382,4622,3713,20231017,2023-10-17T05:13:47,TV,Europe,711,0.5247,0,0,3
70772,5731,2670,,20250807,2025-08-07T05:16:04,Console,North America,870,0.5545,0,0,4
70773,1446,4020,7985,20231203,2023-12-03T05:18:21,Web,Europe,818,0.5744,0,0,5
70774,1975,1366,702,20240521,2024-05-21T05:20:38,Tablet,North America,1392,0.9534,1,1,5
70775,2467,2189,,20251024,2025-10-24T05:22:55,Mobile,North America,1508,0.9908,1,0,0
70776,1627,1562,,20240508,2024-05-08T05:25:12,TV,North America,1009,0.7621,0,0,3
70777,3641,1837,1720,20230816,2023-08-16T05:27:29,Console,Latin America,1209,0.7575,0,0,0
70778,15,2359,,20251006,2025-10-06T05:29:46,Web,North America,1237,0.7914,0,0,8
70779,2935,4325,,20241118,2024-11-18T05:32:03,Tablet,North America,1267,0.9541,1,0,1
70780,802,680,,20240505,2024-05-05T05:34:20,Mobile,Europe,1246,0.7529,0,0,1
70781,1662,5435,,20251225,2025-12-25T05:36:37,TV,Europe,1055,0.6565,0,0,15
70782,4970,4808,,20240324,2024-03-24T05:38:54,Console,Europe,1387,0.9844,1,0,2
70783,3999,3725,,20251226,2025-12-26T05:41:11,Web,North America,260,0.1955,0,0,14
70784,1361,1838,,20240809,2024-08-09T05:43:28,Tablet,Latin America,1257,0.7793,0,0,25
70785,1973,3283,,20250226,2025-02-26T05:45:45,Mobile,Latin America,1151,0.7528,0,1,4
70786,4970,4562,,20231129,2023-11-29T05:48:02,TV,Europe,146,0.0992,0,0,2
70787,1350,5175,,20250516,2025-05-16T05:50:19,Console,Europe,918,0.6897,0,0,0
70788,5105,5338,,20230612,2023-06-12T05:52:36,Web,Latin America,705,0.4663,0,0,5
70789,5812,2087,8103,20251127,2025-11-27T05:54:53,Tablet,APAC,944,0.7034,0,0,4
70790,2260,5167,,20241119,2024-11-19T05:57:10,Mobile,APAC,679,0.467,0,0,8
70791,242,2329,493,20230529,2023-05-29T05:59:27,TV,Europe,705,0.4488,0,0,3
70792,2030,1642,,20240831,2024-08-31T06:01:44,Console,Europe,1099,0.7912,0,0,1
70793,1181,5758,,20230825,2023-08-25T06:04:01,Web,Latin America,1160,0.7445,0,0,0
70794,3889,3907,,20250311,2025-03-11T06:06:18,Tablet,Latin America,1400,0.8353,0,0,5
70795,2535,374,,20251116,2025-11-16T06:08:35,Mobile,North America,815,0.5932,0,0,1
70796,3629,1816,,20231020,2023-10-20T06:10:52,TV,Latin America,1319,0.8805,0,1,6
70797,1525,200,6852,20241107,2024-11-07T06:13:09,Console,Latin America,580,0.3569,0,0,25
70798,4639,2999,,20240120,2024-01-20T06:15:26,Web,North America,1173,0.8606,0,0,2
70799,3745,3806,,20250131,2025-01-31T06:17:43,Tablet,Latin America,1282,0.9079,1,0,20
70800,4017,1550,,20231116,2023-11-16T06:20:00,Mobile,Latin America,1216,0.8818,0,0,3
70801,808,3968,,20231001,2023-10-01T06:22:17,TV,APAC,1435,0.9105,1,0,1
70802,768,2512,,20231107,2023-11-07T06:24:34,Console,APAC,701,0.4759,0,0,3
70803,972,2934,,20230221,2023-02-21T06:26:51,Web,APAC,558,0.3374,0,0,6
70804,1316,4694,,20240417,2024-04-17T06:29:08,Tablet,APAC,944,0.5742,0,0,2
70805,4941,2789,,20231212,2023-12-12T06:31:25,Mobile,Latin America,987,0.6493,0,0,17
70806,5097,4430,8408,20241230,2024-12-30T06:33:42,TV,Latin America,985,0.6318,0,0,0
70807,921,1673,1160,20240209,2024-02-09T06:35:59,Console,Latin America,677,0.4843,0,1,7
70808,5944,1425,,20250127,2025-01-27T06:38:16,Web,APAC,1118,0.7835,0,0,2
70809,2175,3766,,20240802,2024-08-02T06:40:33,Tablet,North America,1258,0.7814,0,0,1
70810,1711,4231,,20240412,2024-04-12T06:42:50,Mobile,North America,1211,0.7366,0,0,12
70811,415,2322,6822,20231107,2023-11-07T06:45:07,TV,North America,603,0.4153,0,0,8
70812,3121,3854,,20230915,2023-09-15T06:47:24,Console,Latin America,534,0.368,0,0,3
70813,3227,4504,,20251215,2025-12-15T06:49:41,Web,North America,691,0.454,0,0,6
70814,4838,3124,,20240214,2024-02-14T06:51:58,Tablet,Europe,920,0.6497,0,0,14
70815,1135,5124,,20250109,2025-01-09T06:54:15,Mobile,North America,824,0.5147,0,0,18
70816,5833,4644,,20251205,2025-12-05T06:56:32,TV,Latin America,1567,0.9975,1,0,5
70817,5242,367,,20240210,2024-02-10T06:58:49,Console,Europe,1338,0.8838,0,0,18
70818,189,311,,20240228,2024-02-28T07:01:06,Web,Latin America,698,0.5213,0,1,4
