impression_id,user_id,anime_id,watch_session_id,impression_date_key,ad_format,advertiser_industry,placement,completed_flag,clicked_flag,revenue_usd
36900,1336,181,,20250126,Pre-roll,Gaming,Player,0,0,0.0443
36901,4513,227,12942,20250214,Sponsored Card,Entertainment,Anime Detail,0,0,0.058
36902,153,310,12983,20250305,Display,Technology,Search,1,0,0.0362
36903,5317,22,13024,20250324,Mid-roll,Retail,Home Feed,0,0,0.0407
36904,3570,30,13065,20250412,Pre-roll,Food,Player,1,1,0.0666
36905,3140,113,13106,20250501,Sponsored Card,Gaming,Anime Detail,1,0,0.06
36906,2138,227,13147,20250520,Display,Entertainment,Search,1,0,0.0779
36907,,324,13188,20250608,Mid-roll,Technology,Home Feed,1,0,0.0529
36908,1889,36,13229,20250627,Pre-roll,Retail,Player,0,0,0.018
36909,2869,190,,20250716,Sponsored Card,Food,Anime Detail,0,0,0.0334
36910,4311,69,13311,20250804,Display,Gaming,Search,1,0,0.0783
36911,3397,135,13352,20250823,Mid-roll,Entertainment,Home Feed,1,0,0.0194
36912,5103,45,13393,20250911,Pre-roll,Technology,Player,0,0,0.0527
36913,5894,238,13434,20250930,Sponsored Card,Retail,Anime Detail,0,0,0.0181
36914,897,230,13475,20251019,Display,Food,Search,1,0,0.0523
36915,79,179,13516,20251107,Mid-roll,Gaming,Home Feed,0,0,0.0266
36916,729,236,13557,20251126,Pre-roll,Entertainment,Player,1,0,0.0061
36917,2556,345,13598,20251215,Sponsored Card,Technology,Anime Detail,0,0,0.0235
36918,1456,199,,20230103,Display,Retail,Search,1,0,0.0759
36919,944,37,13680,20230122,Mid-roll,Food,Home Feed,1,0,0.072
36920,4787,221,13721,20230210,Pre-roll,Gaming,Player,1,0,0.0429
36921,3968,140,13762,20230301,Sponsored Card,Entertainment,Anime Detail,1,0,0.0641
36922,5187,83,13803,20230320,Display,Technology,Search,1,0,0.0076
36923,2367,78,13844,20230408,Mid-roll,Retail,Home Feed,1,0,0.0359
36924,,296,13885,20230427,Pre-roll,Food,Player,1,0,0.0781
36925,3946,117,13926,20230516,Sponsored Card,Gaming,Anime Detail,1,0,0.0398
36926,3466,222,13967,20230604,Display,Entertainment,Search,1,0,0.0565
36927,4573,208,,20230623,Mid-roll,Technology,Home Feed,1,0,0.038
36928,1296,352,14049,20230712,Pre-roll,Retail,Player,1,0,0.0826
36929,3256,304,14090,20230731,Sponsored Card,Food,Anime Detail,1,0,0.0214
36930,4690,78,14131,20230819,Display,Gaming,Search,1,0,0.0162
36931,2185,180,14172,20230907,Mid-roll,Entertainment,Home Feed,1,0,0.006
36932,4225,15,14213,20230926,Pre-roll,Technology,Player,1,0,0.0212
36933,3565,90,14254,20231015,Sponsored Card,Retail,Anime Detail,1,0,0.017
36934,3718,129,14295,20231103,Display,Food,Search,1,0,0.0072
36935,2483,39,14336,20231122,Mid-roll,Gaming,Home Feed,1,0,0.0206
36936,2775,217,,20231211,Pre-roll,Entertainment,Player,0,0,0.0049
36937,3773,286,14418,20231230,Sponsored Card,Technology,Anime Detail,0,0,0.0612
36938,3315,149,14459,20240118,Display,Retail,Search,1,0,0.0214
36939,4505,45,14500,20240206,Mid-roll,Food,Home Feed,1,0,0.0646
36940,3411,75,14541,20240225,Pre-roll,Gaming,Player,1,0,0.0683
36941,,93,14582,20240315,Sponsored Card,Entertainment,Anime Detail,1,0,0.0414
36942,2158,223,14623,20240403,Display,Technology,Search,1,0,0.0636
36943,2334,99,14664,20240422,Mid-roll,Retail,Home Feed,1,0,0.0038
36944,4163,132,14705,20240511,Pre-roll,Food,Player,1,0,0.0633
36945,1830,226,,20240530,Sponsored Card,Gaming,Anime Detail,1,0,0.013
36946,1690,344,14787,20240618,Display,Entertainment,Search,1,0,0.0473
36947,4696,123,14828,20240707,Mid-roll,Technology,Home Feed,0,0,0.0187
36948,2727,9,14869,20240726,Pre-roll,Retail,Player,0,0,0.0324
36949,1100,68,14910,20240814,Sponsored Card,Food,Anime Detail,1,0,0.0224
36950,717,77,14951,20240902,Display,Gaming,Search,1,0,0.0296
36951,5539,3,14992,20240921,Mid-roll,Entertainment,Home Feed,1,0,0.0554
36952,1375,87,15033,20241010,Pre-roll,Technology,Player,1,0,0.027
36953,4265,224,15074,20241029,Sponsored Card,Retail,Anime Detail,1,0,0.0565
36954,5941,235,,20241117,Display,Food,Search,1,0,0.0591
36955,3452,338,15156,20241206,Mid-roll,Gaming,Home Feed,0,0,0.0057
36956,1153,263,15197,20241225,Pre-roll,Entertainment,Player,1,0,0.0157
36957,821,193,15238,20250113,Sponsored Card,Technology,Anime Detail,1,0,0.0826
36958,,315,15279,20250201,Display,Retail,Search,1,0,0.0706
36959,5553,236,15320,20250220,Mid-roll,Food,Home Feed,1,1,0.0541
36960,1270,184,15361,20250311,Pre-roll,Gaming,Player,1,0,0.0478
36961,230,273,15402,20250330,Sponsored Card,Entertainment,Anime Detail,1,0,0.0551
36962,2848,138,15443,20250418,Display,Technology,Search,1,0,0.0611
36963,4803,244,,20250507,Mid-roll,Retail,Home Feed,0,0,0.0052
36964,2915,108,15525,20250526,Pre-roll,Food,Player,1,0,0.0597
36965,121,32,15566,20250614,Sponsored Card,Gaming,Anime Detail,0,0,0.0787
36966,4777,66,15607,20250703,Display,Entertainment,Search,1,0,0.044
36967,4946,304,15648,20250722,Mid-roll,Technology,Home Feed,0,0,0.0844
36968,4114,303,15689,20250810,Pre-roll,Retail,Player,1,0,0.0782
36969,4412,215,15730,20250829,Sponsored Card,Food,Anime Detail,1,0,0.0035
36970,3113,282,15771,20250917,Display,Gaming,Search,1,0,0.0277
36971,1947,184,15812,20251006,Mid-roll,Entertainment,Home Feed,1,0,0.0628
36972,2494,253,,20251025,Pre-roll,Technology,Player,1,0,0.0841
36973,5285,326,15894,20251113,Sponsored Card,Retail,Anime Detail,1,0,0.0078
36974,4458,125,15935,20251202,Display,Food,Search,1,0,0.0234
36975,,258,15976,20251221,Mid-roll,Gaming,Home Feed,0,0,0.0292
36976,1182,263,16017,20230109,Pre-roll,Entertainment,Player,1,0,0.0552
36977,4221,122,16058,20230128,Sponsored Card,Technology,Anime Detail,1,0,0.0172
36978,3742,353,16099,20230216,Display,Retail,Search,1,0,0.069
36979,3459,31,16140,20230307,Mid-roll,Food,Home Feed,1,0,0.0465
36980,1747,64,16181,20230326,Pre-roll,Gaming,Player,1,0,0.0803
36981,4727,262,,20230414,Sponsored Card,Entertainment,Anime Detail,1,0,0.0323
36982,2707,227,16263,20230503,Display,Technology,Search,1,0,0.0071
36983,1819,170,16304,20230522,Mid-roll,Retail,Home Feed,1,0,0.0706
36984,5584,218,16345,20230610,Pre-roll,Food,Player,1,0,0.0149
36985,769,280,16386,20230629,Sponsored Card,Gaming,Anime Detail,0,0,0.0759
36986,4474,318,16427,20230718,Display,Entertainment,Search,1,0,0.0843
36987,5637,89,16468,20230806,Mid-roll,Technology,Home Feed,1,0,0.0226
36988,4777,188,16509,20230825,Pre-roll,Retail,Player,1,0,0.0179
36989,1332,158,16550,20230913,Sponsored Card,Food,Anime Detail,1,0,0.0212
36990,5018,271,,20231002,Display,Gaming,Search,1,0,0.0182
36991,157,321,16632,20231021,Mid-roll,Entertainment,Home Feed,1,0,0.0316
36992,,135,16673,20231109,Pre-roll,Technology,Player,0,0,0.0616
36993,5388,344,16714,20231128,Sponsored Card,Retail,Anime Detail,0,0,0.047
36994,4017,213,16755,20231217,Display,Food,Search,1,0,0.0603
36995,2325,211,16796,20240105,Mid-roll,Gaming,Home Feed,1,0,0.0603
36996,1906,272,16837,20240124,Pre-roll,Entertainment,Player,1,0,0.0148
36997,5982,133,16878,20240212,Sponsored Card,Technology,Anime Detail,0,0,0.0131
36998,1956,296,16919,20240302,Display,Retail,Search,1,0,0.0078
36999,4375,280,,20240321,Mid-roll,Food,Home Feed,1,0,0.0631
37000,4359,317,17001,20240409,Pre-roll,Gaming,Player,0,0,0.05
37001,289,287,17042,20240428,Sponsored Card,Entertainment,Anime Detail,1,0,0.0713
37002,4116,9,17083,20240517,Display,Technology,Search,1,0,0.0796
37003,3361,346,17124,20240605,Mid-roll,Retail,Home Feed,1,0,0.0247
37004,1760,332,17165,20240624,Pre-roll,Food,Player,1,0,0.0621
37005,57,240,17206,20240713,Sponsored Card,Gaming,Anime Detail,1,0,0.0704
37006,4986,130,17247,20240801,Display,Entertainment,Search,1,0,0.0822
37007,3535,192,17288,20240820,Mid-roll,Technology,Home Feed,0,0,0.0236
37008,1884,289,,20240908,Pre-roll,Retail,Player,0,0,0.0287
37009,,231,17370,20240927,Sponsored Card,Food,Anime Detail,1,0,0.0548
37010,2468,95,17411,20241016,Display,Gaming,Search,1,0,0.0555
37011,3043,254,17452,20241104,Mid-roll,Entertainment,Home Feed,1,0,0.0259
37012,3935,184,17493,20241123,Pre-roll,Technology,Player,1,0,0.0205
37013,3770,134,17534,20241212,Sponsored Card,Retail,Anime Detail,1,0,0.0177
37014,5511,238,17575,20241231,Display,Food,Search,1,0,0.0051
37015,3452,166,17616,20250119,Mid-roll,Gaming,Home Feed,0,0,0.0768
37016,367,345,17657,20250207,Pre-roll,Entertainment,Player,1,0,0.0475
37017,648,298,,20250226,Sponsored Card,Technology,Anime Detail,1,0,0.0474
37018,1739,308,17739,20250317,Display,Retail,Search,1,0,0.0676
37019,5664,256,17780,20250405,Mid-roll,Food,Home Feed,1,0,0.0032
37020,4999,151,17821,20250424,Pre-roll,Gaming,Player,1,0,0.0533
37021,3856,188,17862,20250513,Sponsored Card,Entertainment,Anime Detail,1,0,0.0128
37022,4056,197,17903,20250601,Display,Technology,Search,1,0,0.0494
37023,2913,184,17944,20250620,Mid-roll,Retail,Home Feed,1,0,0.0634
37024,5962,115,17985,20250709,Pre-roll,Food,Player,1,0,0.062
37025,3333,273,18026,20250728,Sponsored Card,Gaming,Anime Detail,0,0,0.0588
37026,,307,,20250816,Display,Entertainment,Search,1,0,0.0711
37027,456,290,18108,20250904,Mid-roll,Technology,Home Feed,0,0,0.0254
37028,3200,298,18149,20250923,Pre-roll,Retail,Player,1,0,0.0677
37029,590,138,18190,20251012,Sponsored Card,Food,Anime Detail,1,0,0.014
37030,1984,242,18231,20251031,Display,Gaming,Search,1,0,0.0215
37031,1627,310,18272,20251119,Mid-roll,Entertainment,Home Feed,1,0,0.0464
37032,4846,158,18313,20251208,Pre-roll,Technology,Player,1,0,0.0498
37033,2620,298,18354,20251227,Sponsored Card,Retail,Anime Detail,1,0,0.0482
37034,3438,22,18395,20230115,Display,Food,Search,1,0,0.0098
37035,5579,316,,20230203,Mid-roll,Gaming,Home Feed,1,0,0.0805
37036,1428,228,18477,20230222,Pre-roll,Entertainment,Player,1,0,0.0076
37037,4931,228,18518,20230313,Sponsored Card,Technology,Anime Detail,1,0,0.0438
37038,3248,29,18559,20230401,Display,Retail,Search,1,0,0.0156
37039,4572,76,18600,20230420,Mid-roll,Food,Home Feed,1,0,0.0236
37040,5766,52,18641,20230509,Pre-roll,Gaming,Player,0,0,0.0345
37041,1157,115,18682,20230528,Sponsored Card,Entertainment,Anime Detail,0,0,0.0056
37042,2124,128,18723,20230616,Display,Technology,Search,1,0,0.0612
37043,,319,18764,20230705,Mid-roll,Retail,Home Feed,1,0,0.0191
37044,1172,325,,20230724,Pre-roll,Food,Player,1,0,0.0379
37045,1611,179,18846,20230812,Sponsored Card,Gaming,Anime Detail,0,0,0.0068
37046,573,79,18887,20230831,Display,Entertainment,Search,1,0,0.0779
37047,4602,108,18928,20230919,Mid-roll,Technology,Home Feed,1,1,0.0423
37048,1180,89,18969,20231008,Pre-roll,Retail,Player,1,0,0.0166
37049,2572,238,19010,20231027,Sponsored Card,Food,Anime Detail,1,0,0.0194
37050,1507,261,19051,20231115,Display,Gaming,Search,1,0,0.0616
37051,2547,135,19092,20231204,Mid-roll,Entertainment,Home Feed,1,0,0.0063
37052,2584,328,19133,20231223,Pre-roll,Technology,Player,0,0,0.0707
37053,1311,334,,20240111,Sponsored Card,Retail,Anime Detail,0,0,0.0727
37054,5308,104,19215,20240130,Display,Food,Search,1,0,0.0487
37055,3876,354,19256,20240218,Mid-roll,Gaming,Home Feed,0,0,0.0039
37056,5445,286,19297,20240308,Pre-roll,Entertainment,Player,1,0,0.0797
37057,4736,131,19338,20240327,Sponsored Card,Technology,Anime Detail,0,0,0.0064
37058,1856,335,19379,20240415,Display,Retail,Search,1,0,0.0407
37059,5293,161,19420,20240504,Mid-roll,Food,Home Feed,1,0,0.0741
37060,,135,19461,20240523,Pre-roll,Gaming,Player,0,0,0.0361
37061,158,280,19502,20240611,Sponsored Card,Entertainment,Anime Detail,1,0,0.0084
37062,4479,343,,20240630,Display,Technology,Search,1,0,0.0574
37063,990,155,19584,20240719,Mid-roll,Retail,Home Feed,1,0,0.0581
37064,4703,46,19625,20240807,Pre-roll,Food,Player,0,0,0.0374
37065,625,334,19666,20240826,Sponsored Card,Gaming,Anime Detail,1,0,0.0508
37066,59,155,19707,20240914,Display,Entertainment,Search,1,0,0.0377
37067,1762,190,19748,20241003,Mid-roll,Technology,Home Feed,1,1,0.0825
37068,2900,34,19789,20241022,Pre-roll,Retail,Player,1,0,0.0563
37069,4862,105,19830,20241110,Sponsored Card,Food,Anime Detail,1,0,0.0492
37070,2702,34,19871,20241129,Display,Gaming,Search,1,0,0.0301
37071,3044,352,,20241218,Mid-roll,Entertainment,Home Feed,0,0,0.0033
37072,5768,142,19953,20250106,Pre-roll,Technology,Player,1,0,0.0545
37073,4003,325,19994,20250125,Sponsored Card,Retail,Anime Detail,1,0,0.0615
37074,94,145,20035,20250213,Display,Food,Search,1,0,0.0411
37075,4649,346,20076,20250304,Mid-roll,Gaming,Home Feed,1,0,0.0125
37076,3968,108,20117,20250323,Pre-roll,Entertainment,Player,1,0,0.0067
37077,,292,20158,20250411,Sponsored Card,Technology,Anime Detail,0,0,0.0466
37078,326,209,20199,20250430,Display,Retail,Search,1,0,0.0517
37079,5773,319,20240,20250519,Mid-roll,Food,Home Feed,0,0,0.0714
37080,3970,1,,20250607,Pre-roll,Gaming,Player,1,0,0.0509
37081,3770,213,20322,20250626,Sponsored Card,Entertainment,Anime Detail,1,0,0.0446
37082,4185,319,20363,20250715,Display,Technology,Search,1,0,0.0373
37083,3963,8,20404,20250803,Mid-roll,Retail,Home Feed,0,0,0.0032
37084,4971,287,20445,20250822,Pre-roll,Food,Player,0,0,0.0357
37085,4592,279,20486,20250910,Sponsored Card,Gaming,Anime Detail,1,0,0.0675
37086,386,248,20527,20250929,Display,Entertainment,Search,1,0,0.0281
37087,762,319,20568,20251018,Mid-roll,Technology,Home Feed,1,0,0.08
37088,1613,145,20609,20251106,Pre-roll,Retail,Player,1,0,0.0232
37089,5565,10,,20251125,Sponsored Card,Food,Anime Detail,0,0,0.0475
37090,5401,131,20691,20251214,Display,Gaming,Search,1,0,0.0585
37091,1426,33,20732,20230102,Mid-roll,Entertainment,Home Feed,0,0,0.0841
37092,2289,310,20773,20230121,Pre-roll,Technology,Player,1,0,0.0269
37093,1070,347,20814,20230209,Sponsored Card,Retail,Anime Detail,0,0,0.0594
37094,,59,20855,20230228,Display,Food,Search,1,0,0.0134
37095,5239,77,20896,20230319,Mid-roll,Gaming,Home Feed,0,0,0.063
37096,5346,194,20937,20230407,Pre-roll,Entertainment,Player,1,0,0.0795
37097,5221,184,20978,20230426,Sponsored Card,Technology,Anime Detail,1,0,0.0264
37098,4261,19,,20230515,Display,Retail,Search,1,0,0.0125
37099,2178,335,21060,20230603,Mid-roll,Food,Home Feed,1,0,0.0627
37100,3854,343,21101,20230622,Pre-roll,Gaming,Player,1,0,0.0216
37101,1985,225,21142,20230711,Sponsored Card,Entertainment,Anime Detail,1,0,0.0156
37102,2709,76,21183,20230730,Display,Technology,Search,1,1,0.0058
37103,126,129,21224,20230818,Mid-roll,Retail,Home Feed,1,0,0.0367
37104,5208,312,21265,20230906,Pre-roll,Food,Player,0,0,0.0261
37105,2180,99,21306,20230925,Sponsored Card,Gaming,Anime Detail,1,0,0.0454
37106,3432,28,21347,20231014,Display,Entertainment,Search,1,0,0.0367
37107,1272,28,,20231102,Mid-roll,Technology,Home Feed,1,0,0.0835
37108,3637,85,21429,20231121,Pre-roll,Retail,Player,1,0,0.0094
37109,869,29,21470,20231210,Sponsored Card,Food,Anime Detail,1,0,0.0352
37110,4231,211,21511,20231229,Display,Gaming,Search,1,0,0.0127
37111,,253,21552,20240117,Mid-roll,Entertainment,Home Feed,1,0,0.0051
37112,4504,277,21593,20240205,Pre-roll,Technology,Player,1,0,0.0825
37113,2230,78,21634,20240224,Sponsored Card,Retail,Anime Detail,0,0,0.0149
37114,3529,354,21675,20240314,Display,Food,Search,1,0,0.0119
37115,3296,286,21716,20240402,Mid-roll,Gaming,Home Feed,1,0,0.0242
37116,2150,37,,20240421,Pre-roll,Entertainment,Player,1,0,0.048
37117,1008,193,21798,20240510,Sponsored Card,Technology,Anime Detail,0,0,0.0166
37118,3822,301,21839,20240529,Display,Retail,Search,1,1,0.0512
37119,3928,300,21880,20240617,Mid-roll,Food,Home Feed,1,0,0.054
37120,4101,11,21921,20240706,Pre-roll,Gaming,Player,1,0,0.0789
37121,1693,63,21962,20240725,Sponsored Card,Entertainment,Anime Detail,0,0,0.0538
37122,3787,329,22003,20240813,Display,Technology,Search,1,0,0.0595
37123,4080,256,22044,20240901,Mid-roll,Retail,Home Feed,1,0,0.0195
37124,5138,71,22085,20240920,Pre-roll,Food,Player,1,0,0.0372
37125,3302,46,,20241009,Sponsored Card,Gaming,Anime Detail,1,0,0.0361
37126,1975,139,22167,20241028,Display,Entertainment,Search,1,0,0.0408
37127,1565,39,22208,20241116,Mid-roll,Technology,Home Feed,1,0,0.0834
37128,,204,22249,20241205,Pre-roll,Retail,Player,1,0,0.0507
37129,4840,135,22290,20241224,Sponsored Card,Food,Anime Detail,1,0,0.059
37130,5543,21,22331,20250112,Display,Gaming,Search,1,0,0.0181
37131,5543,106,22372,20250131,Mid-roll,Entertainment,Home Feed,1,0,0.0504
37132,3933,187,22413,20250219,Pre-roll,Technology,Player,0,0,0.0175
37133,1090,290,22454,20250310,Sponsored Card,Retail,Anime Detail,0,0,0.032
37134,438,55,,20250329,Display,Food,Search,1,1,0.0703
37135,2498,88,22536,20250417,Mid-roll,Gaming,Home Feed,0,0,0.0395
37136,5079,86,22577,20250506,Pre-roll,Entertainment,Player,1,0,0.0741
37137,5610,211,22618,20250525,Sponsored Card,Technology,Anime Detail,1,0,0.026
37138,2038,235,22659,20250613,Display,Retail,Search,1,1,0.048
37139,2750,251,22700,20250702,Mid-roll,Food,Home Feed,1,0,0.056
37140,2340,355,22741,20250721,Pre-roll,Gaming,Player,1,0,0.0409
37141,198,165,22782,20250809,Sponsored Card,Entertainment,Anime Detail,1,0,0.0257
37142,3308,133,22823,20250828,Display,Technology,Search,1,0,0.0175
37143,1053,64,,20250916,Mid-roll,Retail,Home Feed,1,0,0.0049
37144,3007,334,22905,20251005,Pre-roll,Food,Player,1,0,0.0084
37145,,109,22946,20251024,Sponsored Card,Gaming,Anime Detail,0,0,0.0784
37146,870,55,22987,20251112,Display,Entertainment,Search,1,0,0.067
37147,895,237,23028,20251201,Mid-roll,Technology,Home Feed,1,0,0.0216
37148,3977,63,23069,20251220,Pre-roll,Retail,Player,0,0,0.0138
37149,1767,335,23110,20230108,Sponsored Card,Food,Anime Detail,1,0,0.009
37150,1699,92,23151,20230127,Display,Gaming,Search,1,0,0.0227
37151,1179,99,23192,20230215,Mid-roll,Entertainment,Home Feed,0,0,0.0177
37152,5557,73,,20230306,Pre-roll,Technology,Player,1,0,0.0602
37153,4987,89,23274,20230325,Sponsored Card,Retail,Anime Detail,0,0,0.0449
37154,2919,25,23315,20230413,Display,Food,Search,1,0,0.0267
37155,5102,173,23356,20230502,Mid-roll,Gaming,Home Feed,1,0,0.0498
37156,3349,179,23397,20230521,Pre-roll,Entertainment,Player,0,0,0.0782
37157,5310,253,23438,20230609,Sponsored Card,Technology,Anime Detail,1,0,0.0618
37158,1180,81,23479,20230628,Display,Retail,Search,1,0,0.0394
37159,309,222,23520,20230717,Mid-roll,Food,Home Feed,0,0,0.012
37160,5436,119,23561,20230805,Pre-roll,Gaming,Player,1,0,0.0047
37161,3103,82,,20230824,Sponsored Card,Entertainment,Anime Detail,0,0,0.0727
37162,,340,23643,20230912,Display,Technology,Search,1,0,0.0397
37163,157,16,23684,20231001,Mid-roll,Retail,Home Feed,0,0,0.0813
37164,932,83,23725,20231020,Pre-roll,Food,Player,0,0,0.0055
37165,742,274,23766,20231108,Sponsored Card,Gaming,Anime Detail,1,0,0.0138
37166,1300,110,23807,20231127,Display,Entertainment,Search,1,0,0.0088
37167,5751,254,23848,20231216,Mid-roll,Technology,Home Feed,1,0,0.0753
37168,4707,290,23889,20240104,Pre-roll,Retail,Player,1,0,0.0761
37169,1659,336,23930,20240123,Sponsored Card,Food,Anime Detail,1,0,0.0051
37170,4400,91,,20240211,Display,Gaming,Search,1,0,0.0546
37171,4882,197,24012,20240301,Mid-roll,Entertainment,Home Feed,1,0,0.0286
37172,1539,64,24053,20240320,Pre-roll,Technology,Player,0,0,0.0762
37173,3000,308,24094,20240408,Sponsored Card,Retail,Anime Detail,1,0,0.0231
37174,4801,296,24135,20240427,Display,Food,Search,1,0,0.0506
37175,503,68,24176,20240516,Mid-roll,Gaming,Home Feed,0,0,0.0761
37176,5631,238,24217,20240604,Pre-roll,Entertainment,Player,0,0,0.0745
37177,3485,160,24258,20240623,Sponsored Card,Technology,Anime Detail,1,0,0.0765
37178,4519,108,24299,20240712,Display,Retail,Search,1,0,0.0283
37179,,100,,20240731,Mid-roll,Food,Home Feed,1,0,0.0183
37180,1341,140,24381,20240819,Pre-roll,Gaming,Player,1,0,0.0578
37181,3602,47,24422,20240907,Sponsored Card,Entertainment,Anime Detail,0,0,0.0363
37182,1429,184,24463,20240926,Display,Technology,Search,1,0,0.0374
37183,3205,128,24504,20241015,Mid-roll,Retail,Home Feed,1,0,0.012
37184,1103,175,24545,20241103,Pre-roll,Food,Player,1,0,0.0704
37185,5324,17,24586,20241122,Sponsored Card,Gaming,Anime Detail,0,0,0.0683
37186,1239,221,24627,20241211,Display,Entertainment,Search,1,1,0.0152
37187,3946,87,24668,20241230,Mid-roll,Technology,Home Feed,0,1,0.0704
37188,4977,109,,20250118,Pre-roll,Retail,Player,1,0,0.065
37189,3651,269,24750,20250206,Sponsored Card,Food,Anime Detail,1,0,0.0616
37190,5619,243,24791,20250225,Display,Gaming,Search,1,0,0.0845
37191,3416,64,24832,20250316,Mid-roll,Entertainment,Home Feed,1,0,0.0349
37192,785,247,24873,20250404,Pre-roll,Technology,Player,0,0,0.0303
37193,884,259,24914,20250423,Sponsored Card,Retail,Anime Detail,0,0,0.0381
37194,4122,61,24955,20250512,Display,Food,Search,1,0,0.0677
37195,5943,35,24996,20250531,Mid-roll,Gaming,Home Feed,1,0,0.0498
37196,,274,25037,20250619,Pre-roll,Entertainment,Player,1,0,0.02
37197,2230,118,,20250708,Sponsored Card,Technology,Anime Detail,0,0,0.0338
37198,2676,234,25119,20250727,Display,Retail,Search,1,0,0.0238
37199,3041,165,25160,20250815,Mid-roll,Food,Home Feed,1,0,0.0779
37200,5259,236,25201,20250903,Pre-roll,Gaming,Player,1,0,0.0532
37201,5129,241,25242,20250922,Sponsored Card,Entertainment,Anime Detail,1,0,0.0192
37202,1662,105,25283,20251011,Display,Technology,Search,1,0,0.0552
37203,1957,51,25324,20251030,Mid-roll,Retail,Home Feed,1,1,0.0769
37204,2721,21,25365,20251118,Pre-roll,Food,Player,0,0,0.0562
37205,5312,204,25406,20251207,Sponsored Card,Gaming,Anime Detail,1,0,0.0069
37206,5515,127,,20251226,Display,Entertainment,Search,1,0,0.0164
